uniprot	Gene_names	Xexp_1	Xexp_2	XNlim_1	XNlim_2
M7WJU4	RHTO_06526	5.750428325798177e-06	7.833508796414803e-06	5.4978352570824294e-06	5.249955239410611e-06
M7WQL8	RHTO_03597	4.175689374104939e-06	8.851916047194171e-07	5.147938637811876e-07	4.4079064638547525e-07
M7WW82	RHTO_00625	6.14722727680003e-07	7.114265721254101e-07	6.24369088067246e-08	2.4191216928401704e-07
M7WFA3	RHTO_05270	4.1381401057831424e-06	4.606698705373546e-06	1.9798644368488905e-06	2.02437419909309e-06
M7WZC3	RHTO_00425	1.3290347902340681e-06	1.0768059292510354e-06	3.5343652610551677e-07	7.241316539668041e-07
M7XI91	RHTO_03906	4.165483718545362e-07	3.5645796752066045e-07	1.3547228323851117e-07	1.387787757810155e-07
M7X456	RHTO_02848	5.851019613453574e-07	4.481816759405209e-07	1.430657098499119e-07	1.3997926834077475e-07
M7WUN0	RHTO_01398	7.573138705661964e-07	7.814063922072526e-07	1.821071669851978e-07	2.125547188601117e-07
M7XN72	RHTO_03087	3.738721543321999e-06	4.018849015140629e-06	2.9284882326085352e-06	3.4142045528573077e-06
M7WEK6	RHTO_05594	5.8347090107299794e-06	6.050208456720278e-06	2.297481623633481e-06	2.2072979671571246e-06
M7XJT3	RHTO_03342	9.82394228066143e-07	8.203459950968265e-07	2.1354520055658051e-07	1.674732897553595e-07
M7WPA0	RHTO_00641	4.360885097371686e-06	5.193522390669979e-06	2.1285259432088536e-06	1.934803892924037e-06
M7WJN6	RHTO_02645	3.5892199036351267e-07	3.258118924621741e-07	1.3496459739002951e-07	1.463582050900647e-07
M7X2D0	RHTO_06239	1.455887482904516e-06	1.5944187509611465e-06	6.922228769157587e-07	6.109850750021319e-07
M7WVZ0	RHTO_04912	1.418420447620252e-06	1.8990107972092813e-06	7.051582790463655e-07	5.204674250738563e-07
M7WFU6	RHTO_05219	6.426367347212078e-07	3.976697221395122e-07	7.828403427078992e-07	9.606137385422775e-07
M7WLM7	RHTO_05338	6.608552982060982e-07	8.0837436644374e-07	2.3705286057939615e-07	3.134111318152953e-07
M7XPI5	RHTO_00237	1.6300325829020855e-06	2.4460874985121825e-06	9.371372761681497e-07	6.623453504888565e-07
M7XPD8	RHTO_00172		4.492839550773665e-07	5.004927490891777e-07	5.321915336956973e-07
M7XP52	RHTO_00112	2.1417100816033338e-07	2.779749563681555e-07	6.854748739155336e-08	2.3998032350075668e-08
M7X6U4	RHTO_00203	4.842324602973257e-07	5.728608825701482e-07	1.935452717918308e-06	1.8491510474262011e-06
M7XNM9	RHTO_03258		4.161661408680453e-06		2.491293132473838e-07
M7WW73	RHTO_01090		5.8204594918012945e-08	3.359093945712176e-08	2.7443405336883035e-08
M7XZN3	RHTO_00221	4.4779678647614757e-07	3.2674719634731017e-07	2.1709333712935242e-07	2.72991721903527e-07
M7WH48	RHTO_04054	4.474593176591073e-06	4.410674515609693e-06	3.944526765679052e-06	3.863928364901369e-06
M7XD79	RHTO_06693		1.7759293334121629e-06	7.545283185686702e-07	5.955354854204763e-07
M7X6U8	RHTO_00208	2.8484369858041236e-07	3.374441559533216e-07	1.2511900038593224e-07	1.3199676750295325e-07
M7X332	RHTO_07066	1.2208920478958683e-06	1.853455401554539e-06	8.228046129381615e-07	7.623522619946071e-07
M7XIX9	RHTO_06898	4.864007870587335e-06	5.310135300692013e-06	1.8862486214789996e-06	1.8774697766237515e-06
M7WYG4	RHTO_07765	5.386827601611569e-07	6.679229693880267e-07	3.1968655690477256e-07	3.5881353174887535e-07
M7XXT6	RHTO_02815	7.40109554447473e-07	6.527835148702361e-07	3.298232459007577e-07	3.4857516080209926e-07
M7WM80	RHTO_05523	8.90167372536316e-06	8.640518416390701e-06	4.406130628242905e-06	4.282262898809208e-06
M7WJ06	RHTO_03406	3.7264329488457646e-06	4.177644713470723e-06	1.2388180497987904e-06	1.147393606278645e-06
M7WWU9	RHTO_00855	1.779171429120641e-07	4.2768849367893224e-07	2.0020299045907653e-07	1.6021014285259413e-07
M7XMW0	RHTO_01583	4.5411807287022274e-07	4.5508313589766393e-07	6.283412077907325e-07	6.709636665587391e-07
M7WYD3	RHTO_07730	3.2539573210823606e-06	2.9675615288651175e-06	1.5229180889867394e-06	1.7529067568941946e-06
M7WT26	RHTO_02087	3.897294719456832e-07	4.835730748455003e-07	2.6743966292552295e-07	1.6306405584266323e-07
M7WYS5	RHTO_07881	1.0370417348172378e-05	1.184578603380365e-05	5.199685595942134e-05	5.519983136220948e-05
M7WNN9	RHTO_04196	1.6628963085389492e-07	1.293019709346953e-07	3.123555598152295e-08	3.516521795593717e-08
M7WUV0	RHTO_01493	1.7556011126699608e-07	2.255218456947897e-07	8.659189395362428e-08	7.92970760659269e-08
M7X6W7	RHTO_04425	7.165327496314718e-07	6.462507144601376e-07	2.3034646656135485e-07	2.8603532358622156e-07
M7WQD3	RHTO_08080	1.9157518233747657e-06	7.562492146351296e-07		4.3368624058438786e-07
M7XKU3	RHTO_04683	2.5476665652716718e-06	2.7216271955131215e-06	1.189271959452903e-06	9.41843128810657e-07
M7X3Q0	RHTO_04905		4.072392900151896e-06		1.6481753599053652e-06
M7WS84	RHTO_02277	6.954191362655461e-07	8.142013214552574e-07	4.713445911752083e-07	3.806913544306534e-07
M7WUR2	RHTO_01443	2.7830657127928324e-07	2.8823125735380623e-07	8.456604450324867e-08	6.842512985111182e-08
M7WZ66	RHTO_07472	4.417600249372739e-08	4.779102864363696e-08	2.6024550507000347e-08	2.8785370849003432e-08
M7WTT0	RHTO_01735	4.545884102150399e-07	4.4256866819532295e-07	1.5293649699061206e-07	1.6944426539655565e-07
M7XCY6	RHTO_01709	1.0600999939104635e-06	1.1467463601202279e-06	4.560946008705899e-07	3.508000073188384e-07
M7X5E3	RHTO_03027	1.1291530134046912e-06	9.755763806141458e-07	4.201052940472876e-07	4.716648960126259e-07
M7XGU4	RHTO_04535	2.4586722946350027e-06	2.7497374902590823e-06	1.0682197096809141e-06	1.099875417240993e-06
M7WLX6	RHTO_05582	3.2081659163036944e-07	3.6382576151390465e-07	1.504307378807179e-07	1.1012674294392958e-07
M7X0E7	RHTO_06810	2.4063478108430554e-06	2.497905775179773e-06	9.316077588843848e-07	9.59004342920379e-07
M7WXF3	RHTO_03020	5.998517950293396e-07	6.33253944128826e-07	4.6131866967881066e-07	4.443235286823708e-07
M7XN46	RHTO_03057	2.5565183081063513e-06	2.925968089321911e-06	1.4537258757898981e-06	1.3831743159544008e-06
M7WZD3	RHTO_07185	2.954221977899887e-07	5.706997504364181e-07	1.083774322841917e-07	1.0330508324460324e-07
M7XAL7	RHTO_02385	1.7121896159870856e-06	1.2179696746776826e-06	7.333790278839652e-07	1.0390359945492666e-06
M7XAQ2	RHTO_02430	3.4124865365277394e-06	3.940920663759057e-06	1.461430380438246e-06	1.0561169408874775e-06
M7WQ90	RHTO_08045	9.22110513798027e-07	5.481755819793365e-07		3.041845548877797e-07
M7XJC1	RHTO_06008	3.726502949810756e-07	8.480572613738969e-07	7.636860612760031e-07	7.485023917858008e-07
M7WJX8	RHTO_02388		1.385059229341419e-07	1.3811562085411437e-07	1.1278672777521e-07
M7XUQ1	RHTO_07027	6.5252530487912795e-06	8.6121235102736e-06	4.530991089295806e-06	4.138136270464169e-06
M7WMQ2	RHTO_01434	5.359398553172391e-07	5.23154588005404e-07	7.417583322606686e-06	8.667685846102497e-06
M7XCG8	RHTO_01529	2.105782946687394e-06	2.2829794804164964e-06	9.812388954483142e-07	1.0134030488068554e-06
M7XB86	RHTO_02309	1.4344113196533098e-06	1.5925771731424905e-06	8.475553006076261e-07	8.314147282937898e-07
M7X2F3	RHTO_04690	1.0993551771611012e-06	1.1214572189290922e-06	5.14451944068215e-07	4.975357901479325e-07
M7X5A2	RHTO_02978	2.3796387894243274e-07	2.769338875300802e-07	1.4714374763657733e-07	1.3635793200003258e-07
M7WHP5	RHTO_03800	6.932879641382839e-07	8.15036533652824e-07	1.828702775913603e-07	2.5138299488048564e-07
M7WQH5	RHTO_08115	1.8452931809411546e-08	1.870168542914626e-08	1.0752475879570969e-08	8.911298755168103e-09
M7WQC9	RHTO_03472	1.080226884017936e-06	1.41553470822899e-06	4.2811477420843394e-07	4.7158521579188656e-07
M7WN48	RHTO_05192	7.56149306082042e-07	7.518417330749408e-07	3.5339944502369794e-07	3.489389556884569e-07
M7WSC3	RHTO_02179	7.290405553038823e-07	6.545163351026593e-07	4.629733177590714e-07	4.808663387486622e-07
M7WX53	RHTO_08014	1.0070545748697799e-07	1.1026671057125115e-07	3.41806115022906e-08	3.534060369537535e-08
M7WVJ4	RHTO_01527	2.6448879306938616e-07	2.619169527487782e-07	9.367118933546122e-08	9.962722283656421e-08
M7X786	RHTO_00368	8.386455214897366e-07	5.45925900369186e-07	6.233208951928492e-07	7.337742975567144e-07
M7WQK2	RHTO_03699	9.643558071136524e-06	1.0566737439127046e-05		6.6424995572699735e-06
M7X192	RHTO_06919	5.4787582888762355e-06	5.652702318704335e-06	1.276591353472191e-06	1.3087058287722967e-06
M7WIC5	RHTO_03473	9.364405732889827e-07	1.200904440852076e-06	5.585298366804009e-07	5.763511821600819e-07
M7WV51	RHTO_01181	2.8768223372929253e-06	2.9511980828782527e-06	3.029016019754235e-06	2.789190821402452e-06
M7XJR2	RHTO_03322	4.0393062165612715e-07	3.128345295661799e-07	9.6703228511559e-08	9.773651396380768e-08
M7WYY1	RHTO_07402	1.0546060213964618e-06	6.63059818483335e-07	6.256863554653211e-07	6.42545603534848e-07
M7XKV7	RHTO_02389	1.8135854646145746e-07	1.9042278545905173e-07	7.631096474443329e-08	6.582737662433986e-08
M7XQJ1	RHTO_00757	6.132627439625608e-07	8.160812718607555e-07	3.095792895186677e-07	2.631647591575435e-07
M7XCW8	RHTO_01694	1.3653400614601166e-05	1.4632320528621392e-05		7.691569713831026e-06
M7WS41	RHTO_02648		1.082766434807379e-08		6.162224026509915e-09
M7WHV7	RHTO_03865	8.163119259170061e-07	7.051664213879001e-07	1.8590528509817847e-07	1.3896675055214123e-07
M7WPS9	RHTO_03864		3.494049830320843e-08		1.9416847577052652e-08
M7WPP3	RHTO_03834		1.3159821514898947e-07	6.571387151256797e-07	7.680225325477034e-07
M7WPD1	RHTO_03970	2.0355558648582706e-06	2.340704773345738e-06		3.1919978524353363e-07
M7XQ67	RHTO_00492	9.06733313711122e-07	6.746490332596995e-07	2.9450779400113015e-07	2.711550843420611e-07
M7XQC4	RHTO_00542	9.476331277173063e-07	7.350118460191007e-07	3.3978435743802246e-07	2.5748617063102535e-07
M7WMR7	RHTO_04543	5.219046903265574e-07	7.481541435527049e-07	2.810861386559539e-07	3.4251818949166734e-07
M7XZA1	RHTO_00076	1.4411143755489934e-06	1.680156353376835e-06	7.370323031837529e-07	7.276171476615237e-07
M7WZM7	RHTO_07607	1.7204010238273133e-06	1.6124488819953643e-06	7.452993455694761e-07	7.286354403915462e-07
M7X251	RHTO_06184	1.214343851986539e-06	1.5393849356331246e-06	5.804740730944068e-07	5.968200617103324e-07
M7WQW0	RHTO_03491	2.578050394912907e-06	2.877790403683369e-06	1.0165110390806382e-06	1.0334955284256684e-06
M7WJW0	RHTO_02361	1.3147484988640666e-06	1.8238906439534153e-06	4.139574478562384e-07	3.3586368651978867e-07
M7XLR2	RHTO_05019	7.276086218510509e-07	7.097977514421948e-07	4.530036899858317e-07	4.328519637134232e-07
M7X296	RHTO_06224	1.0756202839212353e-06	1.1257761688259361e-06		4.057079841048864e-07
M7WR81	RHTO_03309	2.3687769319479755e-06	2.4939166241865176e-06	1.6680883905966214e-06	1.6896621991914113e-06
M7WMW2	RHTO_05127	8.183040325407243e-07	9.74412358042559e-07	4.236541034685552e-07	4.1699747245552053e-07
M7X504	RHTO_03144	1.2564591913384717e-06	1.0325719600854813e-06	7.48257916531037e-07	7.176938357687906e-07
M7WTL5	RHTO_06981	2.618068668869604e-06	2.7577996773936235e-06	5.396133246687691e-07	5.618412192691381e-07
M7WY75	RHTO_08138	4.605760333662464e-07	8.118094921565595e-07		1.769470152925924e-07
M7WS60	RHTO_07136	1.2761172354004277e-06	1.3521033006007048e-06	3.831297184909779e-06	1.275375266329965e-06
M7XP46	RHTO_00107	1.0286820108947038e-07	1.1330779933524535e-07	3.800086690220495e-08	3.6121468980934e-08
M7XFQ9	RHTO_05345	2.656048291009442e-07	3.833046591638615e-07	1.4939615641846822e-07	1.6652003775044913e-07
M7WJI2	RHTO_06622	5.694102774930318e-07	2.742377157170185e-07	4.824324676910634e-07	4.2679588176701213e-07
M7X266	RHTO_06199	2.239849797459724e-06	2.0478669324267308e-06	6.957973713242316e-07	6.41095612869348e-07
M7X7B6	RHTO_00403	7.18267708761754e-07	4.25959590010733e-07	3.691504549167437e-07	3.3600814506244316e-07
M7X097	RHTO_06780	1.8840643232853613e-07	1.4807489984717288e-07	4.707884641215355e-08	6.210070172256514e-08
M7WWY2	RHTO_00629	4.2003692954732016e-07	4.4171483807456746e-07	2.823415030158823e-07	2.1877208819503616e-07
M7X860	RHTO_03892	1.2487732150958614e-06	1.239921182496687e-06	3.1888003978798357e-07	3.286231018962429e-07
M7XKT9	RHTO_04678	3.8656339851052987e-07	3.6945734690322854e-07	2.1644826237518716e-07	2.8656857727878716e-07
M7XKA4	RHTO_06293	8.778312651523612e-08	1.0712739715931957e-07	5.55373125393671e-08	4.764226156013641e-08
M7WYE8	RHTO_07750	2.461508030761696e-06	2.120242324775421e-06	7.677222426523335e-07	6.124740027866503e-07
M7XUJ0	RHTO_06967	6.0041385388693206e-06	6.250742039478681e-06	1.0387308443135407e-06	1.776639022007742e-06
M7XVL0	RHTO_06257	1.4575509397815676e-07	1.3041838477014069e-07	9.701958156893944e-08	9.053709432739996e-08
M7X928	RHTO_03733	8.077151451417136e-07	8.566859640916225e-07	3.2094339215157875e-07	3.021432266988923e-07
M7WMU5	RHTO_01494	1.0637677275590497e-07	1.4265455269500588e-07	4.196101269720131e-08	4.089618089711401e-08
M7X0K6	RHTO_07369	2.1297390621542156e-07	1.6599744039122798e-07	1.0759807973059505e-07	8.86379978737345e-08
M7XZ93	RHTO_00066	2.2862643142282228e-07	3.8872813497948806e-07	2.8127030741783773e-07	2.2513755151797677e-07
M7XVM0	RHTO_06272	2.565895995522495e-06	2.29925152948271e-06		5.953855140490704e-07
M7WLR9	RHTO_05705	3.208549282139956e-07	3.400881416934846e-07	1.1251075488813044e-07	1.1303683805803404e-07
M7WH68	RHTO_04079				3.0330564377844902e-06
M7X3A0	RHTO_06633	6.567974658415932e-07	4.7003805114649177e-07	5.3137326466167e-07	5.64095694460961e-07
M7WP05	RHTO_04068	5.882218377741688e-06	5.043156429497153e-06		1.950310329376619e-06
M7WZV2	RHTO_07345	7.181250439051409e-07	8.515534704215632e-07	3.4659984651294994e-07	3.273298834902309e-07
M7XFY4	RHTO_05435	1.4889380107735186e-06	1.9713664842708107e-06	7.128774298568315e-07	8.318283348122991e-07
M7WMS6	RHTO_01469	6.639568781651283e-08	8.257759149536707e-08	1.9709898340191265e-08	2.5657652334385465e-08
M7XPF5	RHTO_00192	4.881906032151717e-07	4.931483052480771e-07	3.039285783447173e-07	1.967097357498456e-07
M7X8E9	RHTO_03988				3.844361632208833e-07
M7WRV6	RHTO_02573	1.3845644522024704e-06	1.246544005829444e-06	1.7220154639366845e-06	1.5147813430825064e-06
M7WYZ8	RHTO_00280	7.182243839171641e-07	1.045703688869563e-06	2.3491830725328632e-07	2.3783229902252542e-07
M7WNW9	RHTO_04330	1.3532893273312947e-06	1.295040103840977e-06	5.164708954433016e-07	4.0102433765487324e-07
M7WQ95	GET3	1.7987465565064195e-06	1.5444300493213599e-06	6.640855182147957e-07	5.602658484413957e-07
M7WL19	RHTO_05797	2.5634424755841534e-07	2.7473937355733766e-07	7.818852443818762e-08	7.197419181640773e-08
M7WXL7	RHTO_08159	2.1108751699331655e-07	2.6595939089631e-07	6.727297923739636e-08	1.322791025763048e-07
M7XNX9	RHTO_01102	8.965482486695482e-06	1.1089911621402571e-05		1.9747687706744107e-06
M7WXZ3	RHTO_07831	1.2473643190516402e-06	1.3404121998303072e-06	3.222628030479366e-07	3.385541256213096e-07
M7XF40	RHTO_00733	1.981323501461996e-06	2.093427690529898e-06	1.1141859221267833e-06	9.547448245689077e-07
M7XLR5	RHTO_05024	8.225231299115463e-07	5.383674780396652e-07	2.6833226590374734e-07	3.9115277599271146e-07
M7XGX3	FEN1	8.37455528927368e-07	7.909232481187789e-07	3.5870711488237135e-07	3.519039132226087e-07
M7XJ04	RHTO_06933	1.4764806146360804e-06	1.4441665703403647e-06	2.2158573187617574e-07	2.0801008615751463e-07
M7X318	RHTO_04689	5.784020283450832e-06	5.761806939708256e-06	4.650802312643088e-06	5.593741201460267e-06
M7X766	RHTO_04293	1.3617706759854755e-06	1.3126409981821866e-06	6.374037417584603e-07	5.900128338993302e-07
M7X4R0	RHTO_05757	1.8552388396366048e-07	1.5752209639141938e-07	5.5507780512794546e-08	3.770907825926203e-08
M7WYW5	RHTO_07593	1.0785701460386883e-07	1.0247996322220799e-07	1.5108185099522918e-07	1.2570583913071473e-07
M7WRR3	RHTO_07569	1.5917780815219599e-06	1.3617286734877624e-06		5.040257615279189e-07
M7WVR9	RHTO_01160	3.6415749824111694e-06	2.113974132649073e-06	7.645368124996483e-06	1.0062955051542392e-05
M7X5F0	RHTO_03038	6.183646834309116e-07	6.002670006565831e-07	1.475891860274692e-07	1.4970838758413394e-07
M7Y0E0	RHTO_00476		1.0858023986306557e-06	3.2453165154897435e-07	2.808499878722872e-07
M7X458	RHTO_05075	1.1140906484021412e-07	9.778960858769353e-08	5.1039257418096704e-08	6.760017123947008e-08
M7WJV1	RHTO_02351	2.5508095729957026e-07	2.6282604063383704e-07	1.2982289288411869e-07	1.3257052099271278e-07
M7Y0E4	RHTO_00481	9.950594538156883e-07	6.907037175338068e-07	3.5351504080947277e-07	3.647176951554913e-07
M7XVS5	RHTO_06342		1.6043502743740337e-06	6.539045447254922e-07	2.4331291722849896e-07
M7WX33	RHTO_00694	5.53559333866385e-08	8.217180486459174e-08	9.42689816827987e-08	1.1326172275407382e-07
M7X0I3	RHTO_06850	4.899375453584604e-07	4.028011941262535e-07	3.3807619971516373e-07	5.122952869072675e-07
M7XL68	RHTO_04803		2.5076619188064934e-06	4.4167043587871966e-07	1.9149822525284008e-07
M7WIA6	RHTO_03756	5.494781113494327e-07	4.5222215610978245e-07	2.089167263017638e-07	2.067441953128958e-07
M7WSK1	RHTO_07286	1.5950447897630394e-06	1.5762398387957802e-06	7.478055973107463e-07	7.863222563851001e-07
M7WKV3	RHTO_05769	3.155756172449054e-08	1.1346531624415482e-08	2.648506566030935e-08	2.6180431250133215e-08
M7XE45	RHTO_06426	5.538465135328155e-07	7.692170109497174e-07	2.4107987764204474e-07	2.2459381147978038e-07
M7XFZ3	RHTO_08102	8.961858163596429e-07	1.0195089443851666e-06	5.744647140526693e-07	5.398463571280369e-07
M7X6B3	RHTO_00309	1.7006177014517365e-06	1.9004812573823286e-06	1.6995984367695166e-06	1.62871876478775e-06
M7WP58	RHTO_01066	1.9188276299608203e-06	2.309976807350575e-06	8.251288495745042e-07	1.0699603351049617e-06
M7WGU3	RHTO_04201		6.178027515350141e-07	1.338873293695954e-06	1.2123583743030555e-06
M7XWU8	RHTO_04903		1.7620777159874367e-06		9.073508717786138e-07
M7WVM1	RHTO_01114	3.63769312068983e-06	4.243578722184786e-06	1.3617335274745313e-06	1.0530921799514344e-06
M7WDG6	RHTO_05983	3.3468090951362846e-06	3.1036674412014507e-06		3.49730751342987e-06
M7WS52	RHTO_02152	2.91594163470336e-07	3.55592900845206e-07	1.2934015400100884e-07	1.127562637132792e-07
M7WFP5	RHTO_05174	4.278169497372076e-08	5.135845328820725e-08	2.7949491613756075e-08	2.7164270960825846e-08
M7XG51	RHTO_05286	3.5609943748795126e-07	4.258813237682266e-07	9.061143325498842e-08	8.961900532151836e-08
M7X1I2	RHTO_07024		2.5824245965895353e-06		2.7018910952698904e-06
M7WSR6	RHTO_02296	4.65225245731862e-06	4.629860386946702e-06	1.5515249925113776e-06	1.6025035938950162e-06
M7WS48	RHTO_02321		2.864067728702713e-06		2.1448363431406956e-06
M7XC49	RHTO_01805	1.4927332299222508e-07	5.52190576313095e-07	1.5951025325477634e-07	1.7150672316943695e-07
M7WVZ8	RHTO_04922	2.1477521436238547e-06	2.0851340456481393e-06	1.0095443389644702e-06	9.815754966609696e-07
M7X520	RHTO_02923	4.596396241262703e-06	3.964445732423359e-06	2.0319951528808965e-06	1.4766553193678611e-06
M7X6Z4	RHTO_04450	1.4693514860858248e-06	1.7858562044023318e-06	6.055270479375045e-07	6.064014079135534e-07
M7X7Y2	TIF35	2.361680185099958e-06	2.041399809893982e-06	8.288874678745784e-07	6.947615545866335e-07
M7WSD8	RHTO_02401		2.1092517637089152e-06		1.1740483278124376e-06
M7XJD3	RHTO_06018	4.989880393544278e-07	3.81272325935307e-07	1.1124125262937645e-07	1.4847427343807617e-07
M7X2C5	RHTO_04660	5.993052365632183e-07	2.076595493710442e-06	1.046060675635319e-06	7.711323572409186e-07
M7WLE9	RHTO_01778	1.335923016666423e-07	9.4680190622858e-08		3.251335249155063e-08
M7WP35	RHTO_04103	4.7529564071746373e-07	5.640349340264093e-07	1.1697466687287963e-07	1.4567633634856278e-07
M7X304	RHTO_04876	7.391375693319732e-06	8.116642930520156e-06	3.0711728387600726e-06	2.2720592024769255e-06
M7XL44	RHTO_02250	2.7863372980539045e-07	2.952874329261931e-07	6.99149822586736e-08	8.634138872802987e-08
M7XQ16	RHTO_00447	1.0246193122227753e-07	8.274768223704519e-08	4.7784098671308535e-08	4.558494705667762e-08
M7XIA0	RHTO_03917	1.7260057518279894e-06	1.3725912086803596e-06	4.653907647923299e-07	4.219415174526511e-07
M7XGM1	RHTO_05200	1.2583861032104947e-06	1.4080070625893694e-06	4.459061731923318e-07	3.976113806742746e-07
M7XXQ1	RHTO_02775	5.517254651783246e-06	5.60554808572272e-06	2.2571716217624703e-06	2.8272903395230198e-06
M7WVB6	RHTO_04721	1.4669821085896957e-06	1.7208219817254449e-06	3.2173816337881365e-07	3.888949494989166e-07
M7WZW7	RHTO_07119	1.928285787203504e-06	2.1441418346621556e-06	2.5233751834267125e-06	2.72413884329668e-06
M7WVW4	RHTO_00975	9.939808097360449e-08	1.1548832734547061e-07	3.624090453947858e-08	3.8709583538179426e-08
M7WU06	RHTO_01826	8.359848149995636e-07	9.884953916094168e-07	4.381506279370809e-07	4.322135715746479e-07
M7WCH0	RHTO_07387	1.0409343444056063e-06	1.543027517832215e-06	7.334647773330987e-07	6.604833444937278e-07
M7XAK9	RHTO_02374	1.6648184547776745e-06	2.0190504198084693e-06		6.468838134235689e-07
M7X6K7	RHTO_04481	1.7710780579610055e-06	1.8317190012200534e-06	3.137849440262145e-07	3.395985118106763e-07
