uniprot	Gene_names	XNlim_1	XNlim_2
M7WWE2	RHTO_05097	4.752407745316954e-05	4.417204847257537e-05
M7WXM9	RHTO_07691	5.887012130465388e-06	5.2274525326262535e-06
M7X3L7	RHTO_05106	4.882077869122465e-05	5.557811412720041e-05
M7WQZ1	RHTO_07842	2.2818682818799526e-05	2.0069695325958625e-05
M7X4F3	RHTO_05796	3.473422130280539e-06	3.3826401913656694e-06
M7XE29	RHTO_06406	7.306857422641187e-06	7.056477180504723e-06
M7WI96	RHTO_03746	4.8010437025088646e-05	4.596817448875864e-05
M7WXB6	RHTO_00789	7.266989884237468e-06	6.761579053331434e-06
M7WWX9	RHTO_07954	2.383087235260572e-05	2.1662833166233095e-05
M7X749	RHTO_00323	2.2081605301191403e-05	2.0840488657677236e-05
M7X3Z4	RHTO_02788	3.476628128786427e-05	2.980359803940282e-05
M7X6X3	RHTO_00539	3.268778564078618e-06	3.214830569532538e-06
M7WZ10	RHTO_07648	2.7872576591536083e-05	2.3854808612213418e-05
M7WKZ9	RHTO_05917	5.0051602302303497e-05	4.802946837655215e-05
M7XNL9	RHTO_03248	1.6828679552518558e-05	1.5017129984400548e-05
M7XF42	RHTO_05648	1.9903658434836248e-05	1.8509141059236708e-05
M7WHC9	RHTO_03915	6.936661147777599e-06	7.272254003186086e-06
M7XHF8	RHTO_04363	2.1865249763072147e-05	1.9433367158178235e-05
M7XQS8	RHTO_00857	0.00020362871483845297	0.00020228548129399963
M7WQK0	RHTO_08150	4.925379948281153e-05	4.8385983070987847e-05
M7WIJ4	RHTO_03573	4.973790547279574e-06	3.984048302277233e-06
M7WXX4	RHTO_03206	1.7214813436856103e-05	1.826982446663272e-05
M7WKL7	RHTO_05838	6.62289965512916e-06	6.30682360158054e-06
M7XJ40	RHTO_06973	1.3692907058942735e-06	1.3074556132807254e-06
M7X8C7	RHTO_03963	0.00010281787302542935	9.422719031789323e-05
M7XN51	RHTO_03062	2.1577346900152216e-05	2.226589360320377e-05
M7XAS2	RHTO_02455	0.00012820302910320129	0.00011779339482117525
M7X113	RHTO_06010	0.00011420508592053883	0.00010506974641548734
M7WYP6	RHTO_00155	0.00010881849810776552	0.00010443326167274647
M7WVL3	RHTO_04816	3.5542150987406185e-05	3.129829894262853e-05
M7X0F2	RPS1	1.8590991959263272e-05	1.6999087449271658e-05
M7X2B5	RHTO_04650	1.0064145795252374e-05	1.0197815648626665e-05
M7X6Q6	RHTO_00474	1.8052910119804484e-05	1.678530416054807e-05
M7WT03	RHTO_02067	3.3605710269651146e-05	3.20030407453414e-05
M7X8D2	RHTO_03968	2.4619223760752148e-05	2.4411871340974776e-05
M7WJP1	RHTO_07683	2.618136267614619e-05	2.440130966996445e-05
M7WPZ9	RHTO_03665	6.258446806302009e-05	5.6938025523157815e-05
M7WLM0	RHTO_01873	1.9925941896069308e-05	1.815713570523375e-05
M7WRD8	RHTO_02569	1.6776217948869472e-05	1.4593157788084518e-05
M7X0R7	RHTO_06955	4.13217493676673e-05	3.860582856686591e-05
M7X3Q5	RHTO_02697	2.5430616403874575e-06	2.4291977801225576e-06
M7XLZ6	RHTO_05119	2.003321485825036e-05	1.8782381063361235e-05
M7XKK7	RHTO_04592	0.00011795318645299173	0.00011070349447254092
M7XJG9	RHTO_06048	3.1371010858629515e-05	3.041112061551782e-05
M7X5L6	RHTO_03113	2.612283379708218e-05	2.4084829388968164e-05
M7WMJ7	RHTO_05208	5.566231308466858e-05	5.076586385928403e-05
M7WLD5	RHTO_05768	2.0179105314460201e-07	1.5740480576973307e-07
M7WYV8	RHTO_07911	7.862576536673462e-05	7.596880584487737e-05
M7X5F4	RHTO_03043	1.4903340977411455e-05	1.4652742866592565e-05
M7WXT3	RHTO_07756	4.203419164459105e-05	4.126575287160726e-05
M7XE86	RHTO_05964	3.7596980544549206e-05	3.350633997439374e-05
M7XZ23	RHTO_03292	0.0001374730674949049	0.00011807998732215012
M7WW95	RHTO_05042	2.7915038842822805e-06	2.3948572288497083e-06
M7WMR9	RHTO_01459	1.2636893277876697e-06	1.1095234069870415e-06
M7X9F4	RHTO_03560	2.1309364183087965e-05	2.3261754380169768e-05
M7X689	RHTO_00033	1.0338347319864067e-05	8.965009707182164e-06
M7X2U9	RHTO_01981	0.0002786194968199211	0.0002612560712631669
M7XDT3	RHTO_06539	4.501783010634328e-05	3.9958656496781144e-05
M7X5D5	RHTO_05447	5.8511579312941574e-05	5.4378086046404146e-05
M7WTR2	RHTO_02116	0.00012696702348830737	0.00011479351611955596
M7XKU4	RHTO_02373	8.52750249425672e-05	8.595156486772484e-05
M7WPY7	RHTO_03655	0.0004264671344303596	0.0004288411326147073
M7XU45	RHTO_06792	8.407296044255969e-05	7.920228565420592e-05
M7XMR9	RHTO_01538	3.4829909727147787e-06	3.1429496573066535e-06
M7X3D9	RHTO_05011	2.2658038537265673e-05	2.4805299011229765e-05
M7WYS8	RHTO_07886	4.070816476989592e-05	3.6998865477579415e-05
M7X6H4	RHTO_00384	4.305558059416521e-06	4.13138188549036e-06
M7XAY4	RHTO_02290	2.3904545380305414e-05	2.3447665592027807e-05
M7WQ86	RHTO_03745	8.025848551343581e-06	7.947946463885106e-06
M7XQ75	RHTO_00632	4.349252905921041e-05	4.3723667721170064e-05
M7WZP5	RHTO_00545	1.0378219300518811e-05	9.883131255156126e-06
M7X2E5	RHTO_06249	4.5840683219816275e-05	4.395415217904374e-05
M7WM05	RHTO_05617	2.5628742790900086e-05	2.356542351947693e-05
M7WNZ9	RHTO_04058	9.273831139147583e-06	8.9561627481084e-06
M7X1K0	RHTO_06190	5.3213437999305885e-05	4.954203104328469e-05
M7WNW6	RHTO_04325	1.4928340973546678e-05	1.3988003629483184e-05
M7XFU8	RHTO_05390	3.857976242634853e-05	3.830524713517757e-05
M7XGB9	RHTO_05130	6.182925248465743e-05	5.853135196079659e-05
M7X5J4	RHTO_05517	2.1812473732350406e-05	1.9645218425245727e-05
M7WUU3	RHTO_01695	6.509301950757742e-06	6.141507963034846e-06
M7X0J3	RHTO_07359	3.452605576678037e-05	3.333942187683663e-05
M7X2T0	RHTO_04593	5.593439594038886e-05	5.424079163134413e-05
M7XBX1	RHTO_02115	5.088382269575141e-05	6.208959504260263e-05
M7X6Q2	RHTO_00469	0.00010214873274708058	0.0001031654379834916
M7XZM3	RHTO_00206	3.6857128411585737e-05	3.459302621884686e-05
M7XRQ3	RHTO_07773	1.5596130363555635e-05	1.3736992274357723e-05
M7X2K5	RHTO_04740	2.4058284811163842e-05	2.364717977006727e-05
M7XFR0	RHTO_08027	1.2474911635786018e-06	1.1328422753097105e-06
M7XJ98	RHTO_07038	3.9888258459626756e-05	3.1505968284915014e-05
M7XVW7	RHTO_04566	6.869265174513891e-06	6.415899882960247e-06
M7XJ56	RHTO_03737	3.308337815273256e-05	2.803556244050864e-05
M7WNA8	RHTO_04326	2.680242388698151e-05	2.755565523730999e-05
M7WPC7	RHTO_03965	1.2990870277792315e-05	1.2599062139525278e-05
M7WIG9	RHTO_03543	6.412544360382779e-06	6.4897723686285194e-06
M7WR40	RHTO_07893	4.5660098363081215e-06	4.713937470771422e-06
M7WR16	RHTO_07868	1.546389168921726e-05	1.498277930541982e-05
M7X2P0	RHTO_04775	2.172597292941668e-06	2.1413112779656776e-06
M7WXT8	RHTO_03161	4.726550595087468e-05	4.7131075646527074e-05
M7WR01	RHTO_07853	6.6230796928206205e-06	6.0670620169341284e-06
M7XFJ5	RHTO_05461	0.00039343379174816274	0.0006239030083237549
M7XXD2	RHTO_05103	2.34534073310747e-05	2.109598308238534e-05
M7XSC4	RHTO_07480	7.111158417978805e-08	5.927881210888653e-08
M7XM89	RHTO_02139	2.2969223402111771e-07	2.2627800456358883e-07
M7WMX7	RHTO_04427	1.929510002100911e-05	1.752118635110268e-05
M7XA66	RHTO_02577	4.5700500038066935e-05	4.972008051311868e-05
M7WP66	RHTO_04185	0.0001331049132345162	0.0001257438101593066
M7WTN9	RHTO_01922	3.283462046961435e-05	3.026092523610149e-05
M7WZ44	RHTO_07080	5.825382749140286e-06	5.2629196148629735e-06
M7XI84	RHTO_03896	5.30210959226212e-06	5.536855450362254e-06
M7X852	RHTO_04131	5.279702757252083e-06	4.984764185724076e-06
M7XE28	RHTO_01289	4.72156882097195e-06	4.448828749352473e-06
M7X3J1	RHTO_06581	1.6302392405760401e-06	1.4526261010401381e-06
M7XRX0	RHTO_07843	3.458312685210675e-05	3.1377059729141956e-05
M7WME7	RHTO_01329	1.603940487889352e-05	1.7042341336542473e-05
M7WH92	RHTO_04114	1.2565872971617788e-05	1.1814997175100162e-05
M7X560	RHTO_05714	1.6497885189949208e-06	1.6789909999734776e-06
M7WHD4	RHTO_03921	5.175160816292485e-06	5.053770333631613e-06
M7XMJ4	RHTO_01854	3.440742342475066e-05	3.267848045984454e-05
M7WU42	RHTO_01866	2.138768021204786e-06	1.995872949879708e-06
M7XEU6	RHTO_05746	3.4562361856859056e-06	3.0238815449496365e-06
M7WN97	RHTO_04315	1.3730101924194595e-06	1.3478624815157543e-06
M7XRJ6	RHTO_07708	8.57545895769135e-06	8.20842105538841e-06
M7XIE1	RHTO_03967	8.535699669721603e-05	8.113731152307758e-05
M7WN01	RHTO_05162	2.0414575411400466e-06	1.975435408627616e-06
M7WGA7	RHTO_04463	2.6633012021960876e-06	2.7237511063798167e-06
M7XQ01	RHTO_01027	2.3137838766768434e-06	2.318959458088037e-06
M7WRF4	RHTO_02584	0.00018880904536810778	0.00017383363557536995
M7X3I2	RHTO_04839	1.197757542119539e-05	1.1916978586479056e-05
M7X6E8	RHTO_00354	3.865960220070006e-05	3.547593278107662e-05
M7X3N3	RHTO_04890	1.0639889822008204e-05	9.40571833472994e-06
M7XJM1	RHTO_03594	2.725327054452675e-07	2.401317941413505e-07
M7XQH9	RHTO_00592	2.835042314981286e-06	2.921213185828435e-06
M7WK47	RHTO_02483	0.0001744804358065462	0.00016875448589603135
M7WUD3	RHTO_01560	3.1620049605898244e-06	2.9406063910147907e-06
M7XN95	ADK1	1.0071831218988041e-05	9.298930823421315e-06
M7WS17	RHTO_02628	1.0726421154002996e-06	1.109023743960854e-06
M7XK72	RHTO_06248	4.19133236309533e-05	3.675263628877922e-05
M7XB33	RHTO_02232	7.570743601714366e-06	7.637766796303518e-06
M7WV44	RHTO_01367	3.5922890597047816e-05	3.1751122236192415e-05
M7X0X5	RHTO_07025	2.2552697595823362e-05	2.324503644140351e-05
M7XGI7	RHTO_07860	3.9714984592080216e-07	4.153489944410188e-07
M7WU96	RPS0	3.248903045951668e-05	2.677458180505516e-05
M7XRG0	RHTO_08151	0.0002089553736998299	0.00023811348022331194
M7XLR4	RHTO_02004	2.3222321942916293e-07	2.4025585646876324e-07
M7WMY0	RHTO_05147	5.4204345959553024e-06	5.243837156953914e-06
M7WY54	RHTO_03291	4.158019926497304e-06	4.19859225869549e-06
M7XGU7	RHTO_04540	2.2468469621863038e-06	2.0199204442769594e-06
M7WQF1	RHTO_03507	3.0810882246050136e-07	2.8212468241088534e-07
M7X2W2	RHTO_04629	1.6981179510559284e-06	1.6006293210445856e-06
M7XB76	RHTO_02176	2.5044887911898706e-05	2.4104572926374052e-05
M7WNY9	RHTO_04048	1.963592041779208e-05	1.8338975160116383e-05
M7WZN9	RHTO_00540	5.331793372162628e-06	5.493532943403628e-06
M7X428	RHTO_05035	9.297089168976666e-05	9.266379255814764e-05
M7X347	RHTO_06703	1.5915518497339795e-06	1.5614887367052405e-06
M7XCH4	RHTO_01534	3.1863526856050952e-06	3.455079878369901e-06
M7WUR7	RHTO_06331	9.672229208923844e-06	9.20881115446429e-06
M7WD54	RHTO_06455	4.642464136666166e-06	4.3553278859339265e-06
M7WUI5	RHTO_01610	6.597659436438836e-06	6.199870342528327e-06
M7WT79	RHTO_01970	8.500491997803956e-06	7.440964363472887e-06
M7WRL6	RHTO_03444	1.2336837626548812e-05	1.2090228348452973e-05
M7WRH8	RHTO_03404	2.799871831968519e-06	2.872115421499426e-06
M7X4X3	RHTO_03109	1.682370170142683e-06	1.5194588196171808e-06
M7WW42	RHTO_01290	5.010526036542855e-06	5.4280487872828976e-06
M7XAZ8	RHTO_02175	6.146927118448754e-05	6.27237840465438e-05
M7WYL9	RHTO_07820	3.905020876641041e-06	3.356416708137855e-06
M7WXC3	RHTO_00794	1.458899880204697e-06	1.3924715172267163e-06
M7X9Q1	RHTO_03373	7.371623693116833e-05	6.335977705657039e-05
M7X791	RHTO_00373	2.5268602759534833e-05	2.2524095077256977e-05
M7X710	RHTO_00278	5.17737041643855e-06	4.8989080868778545e-06
M7WKI7	RHTO_06468	1.6527100919782587e-05	1.3615530400687019e-05
M7WKC4	RHTO_06551	4.935895564289062e-06	4.9641091872033404e-06
M7WS38	RHTO_07106	9.435148968576805e-08	1.0900720597283938e-07
M7X9L2	RHTO_03328	7.66212549036896e-05	7.984550511529156e-05
M7WG58	MET3	1.6048228220542593e-06	1.490168357622795e-06
M7WEI6	RHTO_05569	0.00013944468464361932	0.0001608146749346427
M7WQF0	RHTO_03654	5.248976781252493e-05	5.2295629507100364e-05
M7WJY9	RHTO_02403		4.350920572530495e-05
M7WT18	RHTO_06766	4.282775420927856e-05	4.2200348219297854e-05
M7XKL5	RHTO_02646	1.2093198006031123e-05	1.4451044246992491e-05
M7WQS8	RHTO_07772		6.7866827090910565e-06
M7XLS1	RHTO_02009	5.567987559308412e-05	4.96831362494856e-05
M7X1F6	RHTO_06994	7.123859947274956e-05	7.443859537777583e-05
M7X1E3	RHTO_06979	3.2073135725398703e-06	3.084001430287496e-06
M7WUE8	RHTO_01338	3.138099676834806e-05	2.9815426527760097e-05
M7WXP8	RHTO_07988	1.7631235901115294e-06	1.6382999520742506e-06
M7X4L7	RHTO_02988	5.313193308662042e-07	5.116482635512389e-07
M7WJJ9	RHTO_06614	3.4665515659010717e-07	3.1505712186943454e-07
M7XGE1	RHTO_07804	8.538761691123694e-05	8.399146406449017e-05
M7WYS7	RHTO_00185	3.366567341651568e-07	3.493844345437329e-07
M7WFC5	RHTO_05290	9.940622662753623e-06	1.0358780343746619e-05
M7WWV0	RHTO_01064	3.7795443535358254e-07	4.2497942599884917e-07
M7WL18	RHTO_02048	3.3691848044504684e-06	3.100542340628882e-06
M7XG68	RHTO_05301	8.321411035732039e-06	8.475705383274983e-06
M7XHB6	RHTO_07596	6.811826012025861e-05	6.545878757419532e-05
M7WV85	RHTO_01392	8.011165415887003e-07	7.875391667965596e-07
M7XSU0	RHTO_07620	4.590779139409618e-06	4.665596449452117e-06
M7XLD8	RHTO_04874	1.0811006727093536e-05	1.0455641132195679e-05
M7WLT0	RHTO_01933	5.271536416648238e-05	5.382542820175573e-05
M7X7E9	RHTO_00443	3.629256172301859e-05	3.975793208858675e-05
M7WW62	RHTO_05007	8.120830316996032e-08	6.376390530790987e-08
M7WM30	RHTO_05264	2.47168643581607e-06	2.227485047213879e-06
M7WJX3	RHTO_06639	3.825724390871152e-06	3.7920616199905172e-06
M7XJJ4	RHTO_06068	2.247588543027753e-06	2.0192857529137993e-06
M7WYE0	RHTO_00070	8.739053670801668e-05	9.605245237804206e-05
M7X0P7	RHTO_06930	1.5228480107343254e-05	1.3323551037048293e-05
M7WQ96	RHTO_03853	4.135048208950327e-05	3.5999421572982265e-05
M7Y042	RHTO_00391	4.716402402719354e-06	4.677345149475541e-06
M7WKF8	RHTO_02312	1.9399691645833084e-06	1.6969482312770754e-06
M7WNN8	RHTO_00906	1.9394049098373924e-06	1.7867033693453756e-06
M7WNR0	RHTO_04216	1.6858747879184417e-05	1.6958844158173494e-05
M7WXS9	RHTO_08013	1.9070291400955878e-06	1.8441308469364952e-06
M7WTI0	RHTO_01852	3.4091085225389526e-06	3.0347955486094835e-06
M7WTW2	RHTO_01776	9.392178196549192e-06	9.275221072165304e-06
M7WMH0	RHTO_01354	2.5953572972876454e-06	2.6139777967059293e-06
M7WV92	RHTO_01402	1.725340170284047e-05	1.591713508372836e-05
M7XPZ4	RHTO_01017	8.108018899383173e-06	7.401874324200649e-06
M7X4D0	RHTO_02909	8.017170063646259e-06	7.60441661884921e-06
M7WVH9	RHTO_04781	1.0758611026403432e-05	1.0917485744356746e-05
M7XIK9	RHTO_06773	4.42758543587766e-06	3.9852129491916885e-06
M7X6H1	RHTO_05191	5.312295610019293e-06	5.098875332926458e-06
M7XDN2	RHTO_01139	6.027157154956883e-06	6.7964866137995115e-06
M7XLU8	RHTO_05064	9.065047292984164e-06	8.211911327645314e-06
M7WTM4	RHTO_01907		2.4071568999945726e-06
M7WQ15	RHTO_03763	4.1448502877932194e-05	4.252254463732482e-05
M7WEG7	RHTO_05549	1.3176584523966515e-07	1.278194600724419e-07
M7X3F9	RHTO_04819	1.6118670221002696e-06	1.6690485707236055e-06
M7XYI4	RHTO_03081	0.00012938942096108494	0.00012508215750938574
M7XG88	RHTO_07734	2.414696991862254e-05	2.416092462731501e-05
M7XXN8	RHTO_02759	1.6621159542199516e-06	1.59325932453078e-06
M7XK01	RHTO_06193	2.9114913117238616e-06	3.3513240378821914e-06
M7WUM6	RHTO_06286	2.0111575549376016e-05	2.1595120076054652e-05
M7XHY3	RHTO_07248	2.329426949207965e-06	2.4621782222326557e-06
M7X3L3	RHTO_05101	5.751632160111071e-06	6.269165298429916e-06
M7WSH7	RHTO_02446	3.143435480246158e-06	3.3856160046767483e-06
M7XKW6	RHTO_04703	4.3417521869737854e-07	4.420499645610328e-07
M7XJI6	RHTO_03559	3.913508077933927e-06	3.5708208235280548e-06
M7WK27	RHTO_02458	2.1968882614536503e-06	2.181929295669535e-06
M7X1R6	ALA1	5.828388459910311e-07	5.449988776622338e-07
M7X5A4	RHTO_05591	7.036220169032435e-06	7.605297652408806e-06
M7XRN2	RHTO_07748	3.1299820137585235e-06	3.0625629753087975e-06
M7WY92	RHTO_00025	9.45591120497547e-08	9.291607751384913e-08
M7X6R9	RHTO_00168	2.006579455261063e-06	2.0297295915103523e-06
M7X0G6	RHTO_07334	2.2766670160452897e-05	1.856021401514886e-05
M7WR65	RHTO_07923	2.3236527483001796e-06	2.3293867162847193e-06
M7WQW2	RHTO_07812		3.397753346855394e-05
M7XQ32	RHTO_00462	8.484595597591591e-07	8.758334577023314e-07
M7WLQ0	RHTO_01903	7.08359684903001e-08	6.253823891083257e-08
M7X369	RHTO_06694	7.926890028549486e-07	7.537391927997433e-07
M7X639	RHTO_03294	5.757868182963156e-06	7.78642355717804e-06
M7XPE3	RHTO_00177	3.1770243073411705e-06	3.131930866806238e-06
M7X3V9	RHTO_06477	4.141820019022676e-07	3.8160193791352367e-07
M7X4Y4	RHTO_02888	2.6881029745561905e-05	3.1223441397564064e-05
M7XCQ6	RHTO_01629	7.649287610059203e-06	7.299936471954044e-06
M7X5S9	RHTO_00114	3.851465500876494e-05	3.6220716103993075e-05
M7WL95	RHTO_02113	1.1140676925821681e-07	1.0748413436277473e-07
M7X137	RHTO_06035	1.2437516077814296e-06	1.1453584677487529e-06
M7XIF3	RHTO_03982	1.1605156729070675e-06	1.2143797042286513e-06
M7WP44	RHTO_01051	1.299461173160925e-06	1.4160614154910536e-06
M7WVW2	RHTO_01205	3.5203569513065836e-06	3.419729669492274e-06
M7X3R8	RHTO_02712	4.35577399953448e-06	5.700447008906382e-06
M7X3S2	RHTO_06514	9.41527313302141e-05	8.499675527805493e-05
M7X8U4	RHTO_03637	5.453160997177603e-06	4.825826310524025e-06
M7XMK6	RHTO_01869	5.811302664226841e-06	5.762189278291619e-06
M7X4K6	RHTO_02974	1.5215010659584613e-06	1.6316397680766747e-06
M7WWW0	RHTO_07939	1.2408232608449238e-05	1.159115333675864e-05
M7WSW5	RHTO_02032	3.741523523715976e-07	3.872535719343393e-07
M7XZV4	RHTO_00296	6.781909000702994e-07	5.470712386811431e-07
M7WXU4	RHTO_07771	1.4460964353744456e-05	8.193922835254166e-06
M7XQA8	RHTO_00667	4.426050655747189e-07	4.203549547319964e-07
M7WI20	RHTO_03666	2.960296186959918e-05	3.1465348094965576e-05
M7X207	RHTO_06344	2.3338603758612827e-06	3.014512757273108e-06
M7WYA2	RHTO_07690	7.304484674812045e-07	7.059204187427152e-07
M7WLQ9	RHTO_05368	1.7294682667556542e-05	1.529056476164699e-05
M7WWD3	RHTO_05087	4.098405550836042e-07	4.2037690847968753e-07
M7XEQ5	RHTO_01053	1.1725568813742356e-06	1.2856641540707347e-06
M7X0Z1	RHTO_07040	6.246536694033284e-07	6.000081078645072e-07
M7WQ42	RHTO_03705	1.5892044566026592e-05	1.708970181339277e-05
M7X9Y7	RHTO_02497	6.851829265695737e-06	5.910353110921542e-06
M7WUJ6	RHTO_01625	5.379230261338759e-07	3.4470194837494473e-07
M7XYF6	RHTO_03046	1.9057411026907308e-06	2.0791217665898395e-06
M7XIR7	RHTO_06818	1.7128664533518352e-06	1.736231803232732e-06
M7XP32	RHTO_01168	7.932127960404933e-06	7.534345138093518e-06
M7WP10	RHTO_04073	4.161468709031039e-06	4.295451503660212e-06
M7XDY4	RHTO_06528	9.0778775550097e-06	9.231456312877817e-06
M7XJK1	RHTO_06073	8.003097807247806e-06	8.17428084368318e-06
M7XLP5	RHTO_04994	2.068931620261453e-06	1.9149508685228327e-06
M7XGH5	RHTO_07844	8.736091308268655e-06	7.327127870609723e-06
M7X688	RHTO_00279	1.983444993677113e-06	1.976006572745466e-06
M7WWH0	RHTO_00949	1.152819048380664e-05	5.166367850709327e-06
M7X2K8	RHTO_06329		1.0803195778749716e-05
M7XZD3	RHTO_00111	1.8631440291387708e-06	1.5792857004788706e-06
M7WMF3	RHTO_05407	6.090336233533108e-06	5.399400400288529e-06
M7WRA8	RHTO_07434	1.5247279058400382e-06	1.6399414512427544e-06
M7XM07	RHTO_02079	2.3411780492802205e-06	2.604091257867443e-06
M7WX81	RHTO_00749	1.8798053477747317e-06	1.651820849919783e-06
M7WM06	RHTO_05244	6.680678342890187e-06	8.233896056994933e-06
M7WSE0	RHTO_02328	1.4738262714671938e-06	1.314278132613956e-06
M7WF78	RHTO_05245	2.7760902041928745e-06	2.1219037404836113e-06
M7WZ88	RHTO_00385	1.2601122575461522e-07	1.0846143892464351e-07
M7WDP6	RHTO_05934	2.6975908340597736e-06	2.842781845266617e-06
M7WTD9	RHTO_06886	1.0230752138275694e-06	1.0692103283821523e-06
M7XKV3	RHTO_02384	1.6356006488233843e-05	1.5535861077308583e-05
M7WVT6	RHTO_00950	1.5030934483768975e-06	1.4355681672756719e-06
M7WTL0	RHTO_06976	2.502902776460109e-06	2.351111342940192e-06
M7X9N1	RHTO_03348	2.3832977378660046e-06	2.3008471585532635e-06
M7WD74	RHTO_06480	1.140920292645128e-06	1.0532118985100041e-06
M7WE51	RHTO_05627	4.3933740399172054e-07	3.759906410083628e-07
M7XEG0	RHTO_05920	3.916985752713628e-06	3.016586519305572e-06
M7WTH2	RHTO_06926	2.2946938264122404e-06	2.2428550907681794e-06
M7XPV9	RHTO_00392	4.830880470313076e-07	4.596146034757986e-07
M7XTU8	RHTO_06717	2.680986518482453e-06	1.546570788907055e-06
M7Y0T1	RHTO_00606	6.39693230675283e-07	9.319436234474733e-08
M7XSX2	RHTO_07665	4.1969639014383976e-07	4.046628945383112e-07
M7X4A9	RHTO_05896	1.1449718101072588e-06	1.1398677237621022e-06
M7XIT2	RHTO_03621	4.701939147960727e-07	4.185118789301751e-07
M7WYK3	RHTO_07503		1.6688906979635544e-05
M7WT46	RHTO_02102	7.830710178422988e-06	8.958102686129148e-06
M7WX06	RHTO_02880	6.409877266821215e-07	5.609186185565402e-07
M7WQR0	RHTO_07747	3.4520769624727206e-07	4.431308541733993e-07
M7XJK5	RHTO_03579	1.6373190046127655e-06	1.4827657580005668e-06
M7XPA1	RHTO_00152	6.643009726170044e-07	6.637181026753224e-07
M7X0J8	RHTO_06870	1.907005475421177e-06	1.8582111449329846e-06
M7WMN7	RHTO_01414	3.3822522020792284e-05	3.6526932647726764e-05
M7WW40	RHTO_01050	5.3924482296082e-07	4.997377063941671e-07
M7WS73	RHTO_07151	2.3174153942023983e-05	2.108702308842368e-05
M7XM95	RHTO_01739	1.3208604186700807e-06	1.3203400818281402e-06
M7XID0	RHTO_03952	1.2144513995765744e-06	1.1184071476318634e-06
M7WZJ7	RHTO_07250	3.226231332326026e-06	3.187653107480478e-06
M7X568	RHTO_05541	1.8072783059806283e-06	1.3097866426294236e-06
M7XIZ1	RHTO_06913	3.59467580984607e-07	3.154254138083815e-07
M7XNS3	RHTO_01470	9.779349249731424e-07	9.26022185824379e-07
M7WXK0	RHTO_08139	1.2447133742484171e-06	1.0995100526519984e-06
M7XNP4	RHTO_01440	2.402173105753754e-06	2.590853190822422e-06
M7XLK7	RHTO_04939	3.8095103386350453e-07	3.6782033914939886e-07
M7WKH8	RHTO_06458	8.007192801745795e-06	8.286110018715858e-06
M7XIR2	RHTO_03866	6.852526778241439e-06	6.592811568593604e-06
M7XZ45	RHTO_00011	4.268277923539345e-06	4.949035563164811e-06
M7WZU3	RHTO_00590	6.289934655803114e-06	6.68452863032673e-06
M7XMM8	RHTO_02882		2.3458611064836228e-05
M7XW60	RHTO_04662	3.488277619634121e-06	3.1783285377777933e-06
M7XW21	RHTO_04622	1.5896488072391427e-06	1.7259508337386262e-06
M7XEY4	RHTO_00673	2.1662809204196423e-06	2.1603341771592978e-06
M7XHA1	RHTO_07576	3.950737809920403e-06	4.312055145464553e-06
M7WLP6	RHTO_05680	8.557847637841551e-07	8.481673252849545e-07
M7WGQ1	RHTO_04152	2.7948052795295672e-06	3.3265180797805378e-06
M7X825	RHTO_04091	5.721132193154365e-06	5.476269375213734e-06
M7WPK3	RHTO_04067	5.282050882019443e-07	4.958045152164784e-07
M7X4W9	RHTO_03104	1.3410122608449824e-06	1.240525698922355e-06
M7XCF7	RHTO_01920		3.3967227645679817e-07
M7X3T8	RHTO_06452	1.7702769633433565e-07	1.6057428765599536e-07
M7X4M7	RHTO_02797	4.998696936752965e-08	5.9224307156619036e-08
M7XY51	RHTO_02946	8.151907946863909e-07	6.763292092994032e-07
M7WPT6	RHTO_03919	2.351734840539023e-06	2.0838114392019534e-06
M7XM82	RHTO_02750	3.200320434867897e-05	2.9436448984823567e-05
M7X473	RHTO_05090	2.2684521771048127e-08	2.3604730374188834e-08
M7XS31	RHTO_07904	6.970466267133449e-07	6.697714611405821e-07
M7XHN3	RHTO_04193	3.7212237590298003e-06	3.0580760515490976e-06
M7XHQ6	RHTO_04213	6.211926716071253e-07	5.778129273761219e-07
M7X0P4	RHTO_06925	1.73320310906456e-07	1.376145677838682e-07
M7XHL4	RHTO_04178	1.0711191881183277e-06	1.0962601571276468e-06
M7WUZ9	RHTO_04595	4.054994740338618e-06	3.852185553573435e-06
M7WRC4	RHTO_07449	7.444041653678387e-08	7.461009943122874e-08
M7WSY9	RHTO_02273	9.260261228390256e-07	9.298884983050624e-07
M7XUJ6	RHTO_06972		4.798692257440788e-06
M7XDC5	RHTO_06642	2.2489670050545723e-06	1.8886076890003639e-06
M7WU19	RHTO_01841	2.74592416717602e-06	2.8776661642887536e-06
M7XU58	RHTO_06807	1.0871068165425768e-06	1.0486672230016219e-06
M7WM03	RHTO_01597	4.2989311562212523e-07	4.201482352341338e-07
M7XW70	RHTO_04672	2.554474663065466e-08	1.5923845710596537e-08
M7XUW4	RHTO_06042	4.892797893690309e-06	5.07237890429406e-06
M7XI20	RHTO_04065	1.23956481520135e-06	1.351936175259693e-06
M7WRJ3	RHTO_02614		5.345668678567082e-06
M7WYS3	RHTO_00180		1.0082993554933817e-06
M7XBA0	RHTO_02305	6.695099792557652e-07	5.840980051594971e-07
M7X643	PIM1	1.1083870863092156e-07	1.1807254189023513e-07
M7WZX2	RHTO_00615	6.555803857239466e-07	6.316808102674146e-07
