uniprot	Gene_names	Xexp_1	Xexp_2	XNlim_1	XNlim_2	Aexp_1	Aexp_2	ANlim_1	ANlim_2	GexpUrea_1	GexpUrea_2	GNlimUrea_1	GNlimUrea_2
M7XKA1	RHTO_02546		7.130246602453031e-08	4.749453381394469e-08	4.052551092130746e-08	3.199749785746607e-08		1.2832100086581088e-08	3.2609645924656e-08			1.017911630369504e-08	1.8066477916574883e-08
M7WPQ4	RHTO_00806	9.03617676206803e-08	8.77976754406291e-08		3.338899421297647e-08		3.522280152531813e-08	3.9919991637195037e-08	2.8117990516532067e-08	7.957119951135285e-08	7.612824583902659e-08	4.1445973311555666e-08	
M7X2N8	RHTO_06369				1.972652731370657e-08	1.9586980951462735e-08	2.3030928489240963e-08	9.726282720431113e-08	1.533996395567654e-08			2.2795580147363053e-08	
M7XQQ3	RHTO_00827		5.6936882469906064e-08		2.199193657772452e-08	3.064243071194248e-08	3.63582647543052e-08	3.1656785851925924e-08	2.7776885254492406e-08	4.760427213799669e-08		2.3931029355681993e-08	
M7WN39	RHTO_05182	4.4275632044348786e-08	4.158564905627442e-08	1.7993992834246726e-08	2.286436734016286e-08	3.030407044891397e-08		3.344273615447481e-08	1.9137356216900123e-08	6.537009833554384e-08		2.458006062668342e-08	2.8007966644550493e-08
M7X4Z9	RHTO_03139	4.1264978642126226e-08		2.09071706064466e-08	1.686991175450827e-08	4.042970113938604e-08	4.859335519147098e-08	3.683598062481869e-08	3.8596275185047405e-08	6.041551456189577e-08		2.0846183867686647e-08	
M7XTQ6	RHTO_07347		4.1212160873541264e-08			2.9067142977526903e-08	3.619417627372926e-08	2.5599387837728413e-08	1.9864091703940906e-08	4.1327116612479374e-08		1.745733873049112e-08	1.9309183605294707e-08
M7WY94	RHTO_07403	9.836907389600491e-08	7.68460555988284e-08	5.936262719762138e-08	3.25598875894648e-08	7.221254952692124e-08	9.841347320413974e-08	4.2295320858308926e-08	5.606769806168654e-08	4.705231569979687e-08		3.374763118969337e-08	2.5408828487065942e-08
M7WL39	RHTO_02073						1.4267000379418368e-07	6.535580063565535e-08	6.388907634214884e-08	1.945149213205785e-07	1.7997680005638316e-07		4.318854396791343e-08
M7WWQ6	RHTO_02774			3.378592257678424e-08	2.1107460919042563e-08	4.202518416309634e-08	3.748540606188586e-08		1.699169945506359e-08	8.303596981766729e-08	5.6660066734825275e-08	3.93263923208723e-08	2.1056585495148278e-08
M7X3R2	RHTO_06499	6.364591865062034e-07				5.710366093725945e-07		4.6741778759027694e-07	4.211994635639486e-07	1.0583515200669071e-06		8.324112712847739e-07	
M7X3A3	RHTO_04769	5.8643681386390033e-08	6.420735902890354e-08		1.4977810338940078e-08	9.335661706952689e-08	8.623120769736047e-08				1.318283229248229e-07		
M7WF93	RHTO_05260		7.449798490246952e-09	2.915338538609293e-09	3.6656215966150993e-09			2.7717113109382594e-09	3.0467713413958507e-09			3.7192349376108103e-09	2.5948844954958347e-09
M7WTX5	RHTO_01591		1.750174447398232e-07		6.936658263368735e-08		1.1044863858019307e-07	6.497041652102466e-08	7.637165193350912e-08			1.1459456645387926e-07	7.988692458204052e-08
M7XMA5	RHTO_02771				6.39925934210894e-08		1.2848406500386138e-07		8.270616091806185e-08				1.0186543978843003e-07
M7WXB4	RHTO_02970	4.2234006532938176e-08	2.7330295228245814e-08	3.021156759969874e-08	2.9335511556970103e-08	1.1456051385554961e-07	9.33807498095925e-08	4.380255018390731e-08	3.263133474490254e-08	5.5853810405200416e-08		3.470704459335922e-08	
M7WHX9	RHTO_03625		9.513575241417103e-08		1.6299257700145223e-08		7.630007309010457e-08	5.3974692392425566e-08	7.815331310313892e-08	2.2694082932982503e-07	2.143129413837931e-07	8.366443449901707e-08	4.9964774497909225e-08
M7XU04	RHTO_06767		6.555986107796184e-08	1.6571379000374193e-07	2.8273840668778305e-08	5.4820375240821606e-08	8.17207914699041e-08	2.4284928795103044e-08	7.265587632585907e-08	3.825552027510042e-08	4.74580915568365e-07	4.7352227379138686e-08	4.6976541353390755e-08
M7WT16	RHTO_02162					4.115056389376707e-08	2.2165579256282417e-08	4.4214317316232776e-08	5.166013025607524e-08	2.1068109362697646e-07		4.727645516436082e-08	4.1909434972281784e-08
M7XY34	RHTO_02931						2.956948758676741e-08	1.7043413118683453e-08	2.6243733000819194e-08	3.595986990878713e-08	3.6774450479536037e-08		
M7XJS1	RHTO_03332	2.8596704175796285e-08	2.4431056524767166e-08	1.691594272916243e-08	1.839669071545968e-08		4.1659029203742104e-08	1.942428246158967e-08	1.8892923424359498e-08	8.032943196673757e-08	5.381241141944619e-08	2.3720967225361984e-08	2.0041768008681453e-08
M7X528	RHTO_03170	5.198391574826904e-08	3.204736862771523e-08	2.5887271269020413e-08	2.6996987996110967e-08	2.83922039996091e-08	3.851484965872826e-08	2.5230438452700212e-08	1.8195666270792184e-08	6.599419123270442e-08	5.8840849689508574e-08	2.246806065537586e-08	1.6913791560599635e-08
M7X4V7	RHTO_03089		4.844837222960938e-07	2.5406887592962093e-07	2.775251992286127e-07	4.7218989984315576e-07			1.3837691574784402e-07	6.132434207122401e-07	6.178191741202833e-07		1.6338274947088075e-07
M7X7A3	RHTO_04329	2.0785638549657254e-08	5.165056111759708e-08	1.9840948566859987e-08	1.805485705852667e-08	3.0493916786406565e-08	2.4502723232238377e-08	1.543921988099804e-08	1.5602636694298405e-08	7.235908121054041e-08	8.153897615489033e-08	1.7404549322178578e-08	1.4957679430151108e-08
M7WNC8	TRM5		4.765746287826537e-08		3.175212733086638e-08	7.155483938995633e-08	4.849730178453114e-08	3.3765150397200185e-08	1.4813803744387569e-08			2.3603416530009532e-08	3.2233852156764075e-08
M7WQM0	RHTO_03714				1.3687521452401527e-08	8.52680734808789e-09			4.6588085244690165e-09			2.889934950914412e-08	2.465185861425663e-08
M7XEZ9	RHTO_05786			2.7825421900961862e-08			3.986792587546592e-09						
M7WGK5	RHTO_04342			2.5667462065833613e-08	8.434397257414843e-09					1.1596505992290908e-08			
M7X8P2	RHTO_03842	8.242272730806875e-08	8.942830093586391e-08			4.168883113749612e-08	5.735435758502715e-08	3.222460533810016e-08	3.5995299162063567e-08	7.682372999473862e-08	8.708353837312781e-08		2.0975130679818283e-08
M7WW17	RHTO_01260	1.1122206437435707e-07	9.670086227420799e-08	5.151794012021924e-08	5.3043732943923136e-08	8.43496600173282e-08	8.895722559996843e-08	5.3131769731813886e-08	6.065812134342078e-08	1.272588751087191e-07	1.4237858306812033e-07	7.842229593035564e-08	5.330835549648774e-08
M7WPA3	RHTO_00646		1.1054681221076193e-08	1.4609434374300302e-08	1.5613265709671048e-08	1.1887478321349048e-08	1.7209481732145435e-08	8.481694028640907e-09	8.873850127024369e-09	2.359443334132436e-07	3.089294874785673e-08	1.3747414337987304e-08	1.0798110179677946e-08
M7XS79	RHTO_07425	1.1627626054427692e-07	4.8394033661162886e-08	4.5694427245309575e-08	4.567206899707043e-08	7.056135821043612e-08	3.858781508706208e-08		2.5733065455882956e-08	2.707549553239733e-08	2.8340411071803287e-08	3.1744031430026533e-08	
M7XD11	RHTO_01321				8.947482514544197e-09	2.2227763112356485e-08	1.5528453333341793e-08	1.3329882451941528e-08	9.255275187197925e-09	3.282781512584617e-08	2.8278809933450478e-08		
M7WQM5	RHTO_03719	3.260159698096277e-08	3.1197104061372326e-08	4.445265286024017e-09		1.6921367681640067e-08	2.3139385120285266e-08	1.0514236291770124e-08	6.373547060325659e-09	3.114803411346102e-08	4.080713007302569e-08	9.016142023250758e-09	
M7WQS7	RHTO_03360		1.3923566479444175e-07	7.229915360124628e-08	5.8760601715302834e-08	9.443818367155058e-08		6.102045563049867e-08	5.3485612621838566e-08	1.0870447184269928e-07	9.461751967227105e-08	6.874867128014856e-08	5.2102925578172487e-08
M7WQA4	RHTO_03863					4.404519148172386e-08	5.9095542227567215e-08	3.429812790036541e-08	1.6242051752305217e-08	4.734969044808128e-08		9.99518915062903e-09	
M7WPK8	RHTO_00766			1.4662845288039545e-08	1.763942756542045e-09	1.3447838339796176e-08	3.5520064465376455e-08	1.4660105087961778e-08	1.3502398311551903e-08			1.5727993984862616e-08	1.4280844358558987e-08
M7XGY3	RHTO_07476		6.028969922741207e-08		4.351799184916426e-08	5.681141519972875e-08	5.2941231981325046e-08	4.286070127617056e-08	4.1208128759211256e-08	7.654477409075543e-08	7.680667314879338e-08	6.321793674280763e-08	4.985802204726455e-08
M7WSF0	RHTO_02416		4.416108877229499e-09		3.57994454865474e-09				1.6263305788899575e-10			3.916161690591851e-09	2.580653467234138e-09
M7WLC5	RHTO_05758		1.6119518835451254e-08			4.9721473547854955e-08	5.1515463016468505e-08	2.8160214977713204e-08				1.811911058873146e-08	1.5509867975985635e-08
M7X3G5	RHTO_04824				3.932698951156678e-08	5.000665849445372e-08		2.948713424562016e-08	3.522544318059824e-08			6.152112157817512e-08	4.192030025637695e-08
M7WSL9	RHTO_01941		1.2068584210107833e-07		3.560588603530619e-08	9.626086216696455e-08	1.3086281525532732e-07	8.71775803006864e-08	9.324434360930984e-08	9.718876950368866e-08	7.528435089713103e-08		4.304029339876342e-08
M7WUV4	RHTO_01498	4.389882923893684e-08	3.639136229517903e-08		1.2372523854328619e-08			1.0406602554414593e-08	1.0467573385509254e-08	1.4457130792131968e-07	7.106162366233025e-08	1.0736767683067382e-08	
M7XVN7	RHTO_06292				1.1468246127129598e-07	1.9594650638178433e-07	2.635941767833194e-07					1.5705208231280114e-07	1.2974315825325935e-07
M7WNS1	RHTO_04274	9.98007884857584e-09	9.720136265293542e-09	8.814739494672437e-09	8.449355180712607e-09	7.532523511848428e-09	1.0288212216936047e-08	7.90912674617285e-09		8.210497561826998e-09	6.376453779380999e-09	1.4549638632101838e-08	1.2779629895466902e-08
M7XPF1	RHTO_01308		1.2923218786869675e-08	9.640444695767906e-09	9.13760329436271e-09	3.7022021014551064e-09	6.02254835014295e-09	9.2011194151328e-09				1.3662064349035266e-08	1.1896519978057909e-08
M7WEJ9	RHTO_05584		7.334648616792057e-08		1.9764708245791728e-08	4.775809296913997e-08	1.0759290857689825e-07	3.484173048328559e-08	4.991829861457865e-08			2.423094544448621e-08	2.3279364728897004e-08
M7X6L8	RHTO_00143	3.2342222930139423e-08	2.3879776419942565e-08		7.822828717738238e-09		2.6015053081702418e-08	2.3842433410925506e-08	1.9842574419012824e-08				
M7XZ28	RHTO_03297		1.4447688777339698e-07			1.3072943516400688e-07	1.4665217260775916e-07	7.855720670897629e-08	5.908902672407369e-08			4.251875195426206e-08	
M7X6B0	RHTO_05151		6.159281424794502e-08	2.40239694822472e-08	2.6991264419328827e-08	3.1594460910431e-08	3.329848242358192e-08	2.3260429843468866e-08	2.8826082106569522e-08	4.9599610107236014e-08	6.049844669947051e-08		2.1518355005630084e-08
M7XRM8	RHTO_07743	9.12673661240801e-08	7.819169292286548e-08		2.7703055938618243e-08	4.598951063623031e-08	4.7825986002816513e-08	3.0244848088348926e-08	3.442394494752172e-08	9.778809866181499e-08	6.715097266371803e-08	3.736966735891346e-08	3.579047775193812e-08
M7XH45	RHTO_07541		6.044543448882214e-08		2.0459292404562667e-08	3.3509149764260196e-08	1.9163331141254676e-08	1.700566045139284e-08	2.2444013778912013e-08				
M7XM81	RHTO_02129	3.063494758763727e-08	2.5796999438851948e-08	2.5362829543104382e-08	3.103529472087259e-08		2.4989570563811642e-08	2.4483319969339592e-08	1.87530264396436e-08	6.463510273540537e-08	6.777752934195398e-08	3.369900057318979e-08	
M7WT89	RHTO_06826		9.51263842880382e-08			2.600125657263195e-07	2.621863853119121e-07		1.7253713842705276e-07	1.534943259908687e-07			
M7XJE2	RHTO_03509	4.006411721566959e-08	6.133993789256911e-08	2.4865770113344597e-08	3.9099950726962424e-08	3.2546672338955125e-08	3.549374684126134e-08	3.106712137851877e-08	2.3326273307175712e-08	7.103574606319511e-08	7.151706084672153e-08	4.370911618254822e-08	2.8847266383964372e-08
M7WS62	RHTO_02334			3.341121365128381e-08	3.663326028515472e-08		3.45003486697841e-08	2.1300911427150154e-08	2.1972371080331462e-08		5.076890879532493e-08	3.412854090960565e-08	2.8422423044343575e-08
M7X004	RHTO_07164	5.809016104369006e-08		1.4992238140758403e-08			4.147689103010222e-08	3.3234073063554125e-08	2.875303270778626e-08	6.655570271978338e-08	9.197477844004206e-08		
M7WD07	RHTO_06553		6.277755887250516e-07		3.003454045882807e-07	4.934895943682061e-07	5.020799217752695e-07	2.2546235500350103e-07	3.1745136827034604e-07			4.0990637770712844e-07	3.6320286964375536e-07
M7WXV8	RHTO_07786				2.3314774162957755e-08		8.659753799947313e-08		1.425922618024011e-08	9.187174721785599e-09			3.0170672161299763e-08
M7WTJ4	RHTO_01867		8.865401536224323e-08		2.867030563232917e-08	1.0355352283463338e-07	1.2563547900471754e-07	6.932739453561211e-08					
M7XL01	RHTO_02449		3.344574889158866e-08	7.887503048140982e-09	1.0009841307981104e-08	1.4911367360385108e-08	1.2664104132938064e-08	3.958652299205132e-09			2.7700093245380998e-08	8.167808768983193e-09	
M7XGQ8	RHTO_04490			3.9320903479132244e-08			5.918540516665256e-08		2.278173497477143e-08	1.0752320873126358e-07	1.1741841890596501e-07		
M7WWM4	RHTO_00785				5.9362591199276636e-08		3.594568955380955e-07	1.5877707843285185e-07	1.1064523291576647e-07			1.5504019777039504e-07	9.776916522251866e-08
M7WY84	RHTO_08148					2.6763641448493186e-07						1.7780476792619752e-07	1.740775624949148e-07
M7WX04	RHTO_07979	4.7358661207810734e-08	5.8727008498294954e-08			2.870303948810855e-08	3.3304938925747824e-08	1.3577516530759416e-08	1.4172553385745354e-08	9.260676246220007e-08	9.983426261517872e-08		
M7WDQ9	RHTO_05804			1.1364338731368807e-08	9.823581807318745e-09	7.285696094855902e-09	1.1680511613986413e-08			2.9645300561516618e-08		2.391946058121407e-08	1.8216176406305855e-08
M7WQK5	RHTO_08155					2.51255917263749e-07	1.6865923963422383e-07		9.870270420485667e-08	2.930144171950363e-07	1.8504182803425466e-07		
M7X591	RHTO_02968	5.8355499893984896e-08	5.577894424742209e-08	1.9373507365528304e-08	2.9652281827106342e-08		4.3487869125136796e-08	2.9462193598718272e-08	2.3800771149728044e-08	7.754495079500523e-08	8.558001521964813e-08	3.731127042923776e-08	
M7XL62	RHTO_04798	8.843884860564635e-08	8.169371806703754e-08		1.1877373916857701e-07	2.761141548759973e-07		2.0464466719444975e-07	1.9818096475575982e-07	1.8244032096735695e-07	1.813884757437639e-07	2.1373253540160908e-07	1.7246605343507907e-07
M7XNL4	RHTO_01405		6.833485094721824e-08		2.2597622355716595e-08	2.0169721787549528e-08	3.064010280456241e-08	2.742680017500088e-08	1.6360426713518157e-08			2.397016112589999e-08	1.6708276188596596e-08
M7XH17	RHTO_04434		1.8802198057341204e-08		2.0196602296790426e-08	3.907018360737061e-08	4.537342788868768e-08	2.0442485798652392e-08	2.0981856365010627e-08			2.4029290007889076e-08	
M7XKI6	RHTO_06388			5.181113916209855e-08	7.571759225791942e-08	1.1161069487869219e-07	5.90760891522275e-08		4.45706648445135e-08	5.559657579818496e-08		6.983246351579039e-08	3.1597142739123816e-08
M7WYV6	RHTO_00230				1.1116012487684092e-08		6.658419462348341e-08	4.155258854047184e-08	3.2315240035178124e-08	1.1238951543010028e-07			
M7XZV8	RHTO_00301				7.216272096627889e-08		1.2941441994883258e-07	7.352361710716483e-08	5.4389663562809e-08	2.766852437630585e-07	2.3451938604249647e-07	6.933121023646137e-08	5.1597801507093336e-08
M7Y028	RHTO_00376		1.506291442066654e-07			7.561923681088267e-08	8.605198794486381e-08	6.050936136642156e-08	6.516490502998421e-08				
M7XBY2	RHTO_02130		9.327612575722648e-08	2.3172621444444315e-08	1.4032850232988346e-08		3.81187015208795e-08	3.137396748262214e-08	2.2273265406938062e-08	7.318496091456975e-08	6.769677736442903e-08		1.683381483529759e-08
M7XWU2	RHTO_04898					3.872206043521906e-08	2.132804856791409e-08		1.5789151798392747e-08	4.902098992478363e-08	4.52139852134581e-08		
M7XN22	RHTO_03028	4.846292287808852e-08	4.64462855621423e-08	1.38052802564563e-08	1.4741715571130944e-08	2.1196974023272438e-08	2.111571031659024e-08	1.6638662764890497e-08			2.4984780755284265e-08	1.5025512641257822e-08	1.1566678189320275e-08
M7WMS7	RHTO_05313	8.427739666139537e-08	8.160095344140931e-08	4.756022735353257e-08	3.9356912943476825e-08		5.501385472255913e-08	3.762598015461837e-08	2.858242538998266e-08	6.876325668348394e-08	8.318396081724809e-08	4.1842278650273885e-08	
M7XFU7	RHTO_08062	6.520034031866132e-08	8.439669727758303e-08	1.1918287549823127e-08	2.2365059581862177e-08		3.3820915152100646e-08	2.114820283228589e-08				1.185423344124541e-08	
M7XDJ0	RHTO_01521	9.60679486948922e-08	8.065942711354029e-08				7.617248038924701e-08	3.4021812468616926e-08	6.699016403826337e-08	2.056442269523538e-07	1.8940873290913646e-07	1.333055823747133e-07	1.0130141180853489e-07
M7X364	RHTO_06689			1.1616281356248263e-08	7.98640674873031e-09	1.661469875186358e-08	1.912535870028153e-08	1.2357600296582097e-08				1.160526877474975e-08	
M7WMY9	RHTO_04442		1.3843939946928948e-08	1.895542686433315e-08	1.4834942781608404e-08		1.4953913708733373e-08	1.6384446712970806e-08	1.0330218052396251e-08	1.1147345732723177e-08	4.585004628389139e-08	1.6923357889851852e-08	1.6696238672025034e-08
M7WFI6	RHTO_05129	2.8578234187121643e-08			2.8269575006287067e-08	3.604949435858341e-08	3.274977295148819e-08	2.697113612881784e-08	1.6157635855037525e-08			1.762788434043388e-08	2.4273583397522835e-08
M7X9H5	RHTO_03595			9.377229177296954e-08	8.748507325832631e-08		5.73085262466781e-08		2.986601195065801e-08			1.0913853219080854e-07	
M7WNR6	RHTO_04221	4.0447192142910744e-08	4.3564528919179675e-08	1.627133172415847e-08	6.276119805667887e-09	2.3750871834045246e-08	2.79335285409715e-08		1.2783113702983828e-08	4.593989451335336e-08	5.66603865679269e-08	2.5855719807336152e-08	
M7WF64	RHTO_05439		4.420492286895626e-08		2.8820460741355195e-08	7.062774506458507e-08	5.92199858840421e-08	2.4634888252244697e-08	2.5181003409131326e-08	1.0180551083685955e-07	1.3150639232363666e-07	4.773543496867799e-08	2.499829482116058e-08
M7XGN6	RHTO_05220	5.7508655458032796e-08	9.706872049854641e-09		1.4830234317851219e-08	6.615747328631644e-09		8.30516681141985e-09				8.963096084745242e-09	7.996678074139218e-09
M7WXN8	RHTO_07701	4.773987063196744e-08	6.073553574742509e-08	2.5731383872942157e-08	2.6951275650953554e-08	3.043403350899846e-08	2.940457303810787e-08	2.4192156235480443e-08	1.603120154530035e-08	5.922349901519275e-08	3.8387962503555125e-08	3.169455556174327e-08	2.162318980982207e-08
M7WT53	RHTO_01945		3.717936378669027e-08		1.1709773601752552e-08	1.5443890166004002e-08	1.697972579457145e-08	1.5886307531333623e-08	1.70263591225126e-08	9.395074785758426e-09		1.9024386882224376e-08	1.0085692508499985e-08
M7WTX2	RHTO_01786		1.2687171476410913e-07		4.480150535408117e-08	1.104556161601419e-07	1.1892282830164701e-07	7.583686032248002e-08				5.8030830299510854e-08	5.255511016767973e-08
M7Y0C4	RHTO_00461		1.761353752784784e-07		4.3090046030271494e-08	2.826635913937934e-07	3.1004125311283435e-07	1.592058890792782e-07				7.106415637172982e-08	5.638231234275722e-08
M7XH78	RHTO_04282		1.8961918161682447e-07			2.6663820983729654e-07	2.2260305266156802e-07		1.0333700907589773e-07			5.6306606325919567e-08	5.727539948227301e-08
M7X1K7	RHTO_06195		3.8621698364128985e-08	1.21441179911896e-08	1.7756235024010915e-08	2.4930118374261703e-08	2.931287134407089e-08	2.963613294535611e-08	1.675924758964907e-08	3.1397634151810833e-08	3.571600609409458e-08	2.316477069122705e-08	
M7XNK5	RHTO_01395				1.5380515341627686e-08	1.4652561377971866e-08	1.7275033989039617e-08	7.932657754911947e-09	1.4913045376772163e-08			2.3954373795755803e-08	1.0667521804847116e-08
M7WVA4	RHTO_01241			2.6674899167731654e-08		1.1424193365008403e-07	1.2224723743454414e-07	9.002297065400743e-08	7.610927719841818e-08	1.7286629965560123e-07	1.132648411436237e-07	5.5870083780970386e-08	6.365006282272589e-08
