uniprot	Gene_names	ANlim_1	ANlim_2
M7XBA0	RHTO_02305	9.251266531220136e-07	8.21521392996075e-07
M7X643	PIM1	2.8224279849061514e-07	2.487516497604455e-07
M7WZX2	RHTO_00615	7.891883658107157e-07	5.867742846566212e-07
M7X2H6	RHTO_06289	7.009529270597626e-06	6.832930598242498e-06
M7WZL1	RHTO_07587	1.141929568639627e-06	1.0668974201584715e-06
M7XZU4	RHTO_00286	8.402758986950173e-06	9.239793801025064e-06
M7WXH3	RHTO_08104	2.5433688913625724e-06	2.1152423646257575e-06
M7WZ16	RHTO_00300	2.9957261045730968e-06	2.6005389726636696e-06
M7X159	RHTO_06879	1.1730988116680643e-06	7.393838417590197e-07
M7WKD3	RHTO_05913	1.0936860082515506e-06	9.979920282735426e-07
M7WIR6	RHTO_03331	1.0142518899465344e-06	1.0429859397736644e-06
M7WSZ7	RHTO_02062	7.68351231508119e-07	7.953997754373476e-07
M7XRK5	RHTO_07718	3.836169178662849e-07	3.3551298241336196e-07
M7WVI3	RHTO_04786	9.410218201731795e-07	7.546307544916242e-07
M7WU74	RHTO_01686	1.2008178809661068e-06	1.0138776978248083e-06
M7WGQ5	RHTO_04157	2.0159336259414233e-06	1.6996903475814174e-06
M7WPZ7	RHTO_03989	3.9079716280958745e-06	3.2130091502171296e-06
M7WMK4	RHTO_05253	2.544713181554873e-07	1.5516452809793917e-07
M7X7Q5	RHTO_00558	1.5285440800249552e-06	1.284232767518286e-06
M7X7L3	RHTO_00518	1.2458118036281975e-06	1.0395387332456867e-06
M7XK83	RHTO_02531	2.0401668062222034e-07	1.740613837886732e-07
M7WGU8	RHTO_04212	7.602030819136655e-07	6.485269631797576e-07
M7WZ54	RHTO_07462	8.471028504493151e-07	7.822576656492233e-07
M7X0K2	RHTO_06875	1.0894193022746458e-06	9.095802250451853e-07
M7X659	RHTO_00008	5.198725569327011e-06	4.323976076974394e-06
M7WX98	RHTO_00769	1.878181292288438e-06	1.7498652588755535e-06
M7WIH3	RHTO_03548	3.482315799014437e-07	2.759255577638639e-07
M7X390	RHTO_04951	9.136440460850464e-08	7.789800397959201e-08
M7XNZ4	RHTO_01122	6.221499191985776e-07	5.086267428658279e-07
M7WII9	RHTO_03568	1.7299114025736894e-07	1.5285731078452802e-07
M7XMJ5	RHTO_02851	0.00011711016955499703	0.00013066890791969485
M7WEL7	RHTO_05609	2.4538044279646873e-06	2.3915348809012932e-06
M7X2I6	RHTO_04720	8.145426349423301e-07	7.368956763471403e-07
M7XPG3	RHTO_00202	1.2229720605234514e-06	1.2349511223143587e-06
M7XEA2	RHTO_05984	4.490596444728528e-06	4.200198163257863e-06
M7XHC3	RHTO_07606	5.641662929599766e-06	6.382129811711661e-06
M7WLV3	RHTO_01547	5.87241081463675e-07	4.7077033354368077e-07
M7XJZ1	RHTO_03397	2.097425577126338e-07	2.0878958844103078e-07
M7XHM1	RHTO_04183	6.912154561287857e-06	5.872105059806224e-06
M7X0V7	RHTO_07000	1.8966201646465083e-06	1.7473195676650982e-06
M7XM76	RHTO_02745	1.6939240015471952e-07	1.7559573330931279e-07
M7X0D3	RHTO_07304	1.000496530189202e-06	8.758220402530635e-07
M7XV41	RHTO_06117	2.8511755970430577e-07	2.7137909538063436e-07
M7WLH0	RHTO_05630	1.9654399064150484e-05	1.496626575398008e-05
M7XUA4	RHTO_06867	2.0112698307263745e-06	1.8035102058746596e-06
M7WUP8	RHTO_06311	2.5005192694983632e-06	2.112244412700757e-06
M7X6B7	RHTO_00314	5.543409383148483e-06	4.952687235048781e-06
M7WML5	RHTO_05228	6.07319490729567e-06	7.076062952550588e-06
M7XJR6	RHTO_03327	1.362482193287158e-06	1.1571909672753048e-06
M7WDV4	RHTO_05854	5.905063721287932e-07	4.972185465290277e-07
M7XRT0	RHTO_07803	4.2047911286452436e-07	2.735478670040122e-07
M7WUX5	RHTO_01725	7.014349410644308e-07	5.543022512410037e-07
M7WMP3	RHTO_04513	4.61755003650427e-07	3.8670073314768867e-07
M7WLN2	RHTO_05343	1.0784725952170113e-06	9.532792564419806e-07
M7WWW6	RHTO_02839	1.0428585347076394e-06	9.120446426460487e-07
M7XTY9	RHTO_06752	4.1256623716471615e-07	3.5302660702074453e-07
M7X7K9	RHTO_04179	1.0257600430095029e-06	9.69865258451443e-07
M7WMJ0	RHTO_05198	3.2639588078055688e-06	3.3591113755601632e-06
M7XQ37	RHTO_01067	8.601049767196912e-06	4.46531116656214e-06
M7XNS9	RHTO_01480	1.204412434642217e-06	1.587643888342683e-06
M7WXL1	RHTO_03075	1.19254109928568e-06	1.000025416329948e-06
M7WP41	RHTO_01046	9.342031370227538e-07	8.497386812945171e-07
M7WXM4	RHTO_07686	9.685909800505391e-08	9.237387910628739e-08
M7XII7	RHTO_03776	3.105894642484065e-07	2.8268405931381014e-07
M7WKK5	RHTO_06393	3.1986601826745734e-06	2.5345507682106245e-06
M7XXZ4	RHTO_02881	8.426467336300468e-07	8.330855565550846e-07
M7WSC8	RHTO_02209	1.7251659938659438e-06	1.512517853928467e-06
M7WNK5	NIP1	2.920567883545704e-07	2.401958425838078e-07
M7XNS5	RHTO_03298	7.104879176453832e-07	6.22297475714621e-07
M7X2P9	RHTO_06384	2.0116863829630536e-05	1.8238534509670683e-05
M7XEQ0	RHTO_01048	5.0137860971799874e-05	4.8744028387425236e-05
M7XFE4	RHTO_00838	1.2819445027405211e-06	1.1200406157919577e-06
M7WSH8	RHTO_02301	6.833946702419053e-07	5.761661451120507e-07
M7XHL1	RHTO_07118	1.1076888719213338e-06	1.0169582300908494e-06
M7XJ78	RHTO_03757	1.0533545019292199e-06	1.044704064595527e-06
M7WI80	RHTO_03731	3.3327264486332246e-06	2.8450890119141706e-06
M7XSK8	RHTO_07550	4.318378121092031e-06	3.6266820439119814e-06
M7WL24	RHTO_05802	6.753230609944216e-07	5.603354666218385e-07
M7XJI1	RHTO_06058	8.801102407232013e-07	8.059551424967905e-07
M7WSB2	RHTO_07196	1.6353042684538875e-06	1.4498424790832018e-06
M7XY86	RHTO_02961	8.182886185451642e-07	7.33616493818601e-07
M7X3R5	RHTO_06504	8.457662787819396e-07	9.16278131435576e-07
M7X2J1	MEF1	3.5903601305954986e-07	2.945422284370449e-07
M7XPE6	RHTO_01303	1.5373343195380188e-06	1.280618584637516e-06
M7XIA4	RHTO_03922	1.0036465017620957e-06	8.034546762043899e-07
M7WP94	RHTO_04210	3.0971588084074016e-07	2.7481533637711176e-07
M7WEJ0	TIF32	1.6967550935631143e-07	1.2884708504209146e-07
M7WKA2	RHTO_06536	3.8103428663498106e-07	3.7875616225419987e-07
M7XD32	RHTO_01341	3.796588685030599e-07	3.2767493258325563e-07
M7WWF5	RHTO_00710	7.717994246013666e-07	8.476442823241421e-07
M7WYA7	RHTO_07695	4.718728422226129e-06	4.898127346343775e-06
M7WIH9	RHTO_03558	2.8959703000574743e-06	3.2015758818994097e-06
M7XYM0	RHTO_03126	4.496163572553875e-07	4.0138008955776253e-07
M7WKX0	RHTO_05784	1.1208730121865085e-06	9.641153313195182e-07
M7XAJ6	RHTO_02358	5.567653490460368e-07	5.412293160794187e-07
M7WFJ0	RHTO_05134	1.4374446823402416e-06	1.1947048061649872e-06
M7WP17	RHTO_01016	6.674935602739812e-05	5.285822706680791e-05
M7WNG0	RHTO_04563	8.219826884429062e-07	6.948028378906275e-07
M7X4N6	RHTO_05737	7.10520129315262e-07	6.418494998247205e-07
M7X6J7	RHTO_00409	4.376626698587072e-06	4.101865527037203e-06
M7XWZ6	RHTO_04933	3.803928639003854e-06	3.859268755676406e-06
M7WW72	RHTO_05017	3.3993319160447054e-07	2.953645331103807e-07
M7X6S8	RHTO_00183	2.319413254522362e-06	2.0773572120712816e-06
M7X1F1	RHTO_06989	1.1639981394297777e-06	1.1958817191696509e-06
M7XD58	RHTO_06702	6.616356397207501e-07	6.442072086133874e-07
M7X896	RHTO_03928	6.531961007816312e-07	5.555258336015249e-07
M7WK31	RHTO_02463	1.857556537646073e-06	1.7886873361007223e-06
M7WKW0	RHTO_05872	1.7072889016283113e-06	1.2911669540498246e-06
M7WXL9	RHTO_03085	9.789330014384438e-07	8.546557641155956e-07
M7X9C2	RHTO_03515	2.126870881962426e-06	1.8189938014727324e-06
M7WTP4	RHTO_01927	2.687696085533031e-07	2.1573284014777227e-07
M7WWF7	RHTO_05117	4.372996586760356e-06	4.088399736261629e-06
M7WVH5	RHTO_01311	8.456953600102595e-07	1.0290341304428616e-06
M7XQK1	RHTO_00612	3.345107343386484e-07	2.977293274572884e-07
M7XPF9	RHTO_00197	3.9136314354399404e-07	3.5285278377888155e-07
M7Y0M8	RHTO_00556	5.806480909012768e-07	4.86441962086939e-07
M7XPQ5	RHTO_00947	6.905260517815655e-08	5.490173316955234e-08
M7X7R8	RHTO_00568	4.534949779576203e-08	3.525581201455951e-08
M7X0A1	RHTO_07269	3.118296396395218e-06	3.0684597509510052e-06
M7XKF0	RHTO_02591	1.6843465503385847e-06	1.5664478767709177e-06
M7WKL1	RHTO_02331	6.442826239875629e-07	4.848452463499013e-07
M7X7A4	RHTO_00388	1.0906947078011307e-06	1.2020226684098891e-06
M7XK91	RHTO_06273	2.9474954291437286e-07	2.6732447319741195e-07
M7WEV1	RHTO_05520	4.161621790447471e-06	4.8475930904554675e-06
M7WWS9	RHTO_02799	4.838034578423881e-06	4.034944483919151e-06
M7XRU1	RHTO_07813	7.525495601092866e-07	6.695178337826763e-07
M7WYJ5	RHTO_07795	5.105294623870293e-06	4.0589202890180516e-06
M7WQJ3	RHTO_08140	4.657440579197031e-06	4.232273003839388e-06
M7X6S3	RHTO_00494	3.306536690899588e-07	3.4387944590965084e-07
M7WNL4	RHTO_04436	3.3270860650414754e-06	3.5156011727919062e-06
M7WHN9	RHTO_03795	7.374937996867328e-07	6.637294641284804e-07
M7WQ73	RHTO_08030	4.131645611979805e-07	3.740557887346459e-07
M7WXF0	RHTO_00824	1.7642827913695579e-06	1.8821150429203628e-06
M7X651	RHTO_00234	2.9345765098271665e-07	2.9374556831213647e-07
M7XPW9	RHTO_00987	1.0603113623411565e-07	9.645233268821248e-08
M7WLW8	RHTO_01562	2.026359931412655e-06	1.9323107813298623e-06
M7WLJ5	RHTO_01843	1.5992929706993e-06	1.3475864662890096e-06
M7WXQ3	RHTO_07721	3.4930672668330066e-06	3.108697195311331e-06
M7WUH8	RHTO_06231	1.5423139082039692e-06	1.1567016716226682e-06
M7XJX2	RHTO_06168	3.1626686089536926e-07	2.6483170555075047e-07
M7XQ28	RHTO_01057	9.81303217294565e-08	9.188157864956942e-08
M7XN38	RHTO_03047	1.9293386287145733e-06	1.4428362904689163e-06
M7X6C3	RHTO_05161	2.6712103177356977e-06	2.3786599403790897e-06
M7WHY4	RHTO_03630	3.912892128168111e-06	4.127699350675049e-06
M7X2S6	RHTO_04588	8.061055790619033e-07	6.46355628098762e-07
M7XZK8	RHTO_00181	2.132676460769486e-06	2.0863139364086824e-06
M7XYI9	RHTO_03086	4.5667528640616605e-07	3.855471792643885e-07
M7WKG7	RHTO_06525	1.084290096503664e-07	8.477515085975761e-08
M7WRU4	TIF34	9.614105262474559e-07	8.152740862701005e-07
M7WR11	RHTO_07863	5.860926343809936e-06	5.942740391460338e-06
M7WM21	RHTO_05458	1.9051136502002553e-06	1.4095824279506277e-06
M7XHB5	RHTO_04328	2.1492551529505313e-06	1.951045260603565e-06
M7WRR0	RHTO_02528	1.76103521561663e-06	1.7031151914425444e-06
M7X730	RHTO_04258	9.75209649170266e-07	9.150353290595402e-07
M7WMT2	RHTO_05318	5.128594196097743e-07	5.154228585326876e-07
M7XZN0	RHTO_00216	1.0691163171152417e-05	9.896723252753465e-06
M7XG73	RHTO_07719	3.150521953638193e-06	3.1262462989752325e-06
M7XMM3	RHTO_02877	4.808542869448965e-07	3.831745008463555e-07
M7X4A4	RHTO_02671	2.392035113498804e-07	1.8963536390500532e-07
M7WYU2	RHTO_07573	8.222792277046466e-07	6.224090137265655e-07
M7WPW0	RHTO_00856	1.66175439455079e-06	1.254684232542264e-06
M7X6G2	RHTO_00098	6.247842669767181e-07	5.760472380975938e-07
M7WFS5	RHTO_05194	2.5839226610019186e-07	1.9631560556781922e-07
M7WU76	RHTO_01906	2.46490517404342e-06	2.1581122385570773e-06
M7WZ76	RHTO_00370	3.5375620612856874e-06	3.081355648450993e-06
M7XBP3	RHTO_02050	6.773965766615016e-08	5.859365683820677e-08
M7WD50	RHTO_06450	1.8156279507710109e-06	1.6137978767325834e-06
M7XKI7	RHTO_02621	1.9723228011230105e-06	1.779123551955883e-06
M7WE73	RHTO_05647		8.731367280520928e-06
M7WUH0	RHTO_01358	2.704565482971478e-06	2.3113721295628966e-06
M7WNS4	RHTO_04226	1.9431579165702384e-06	1.8264497516426693e-06
M7XNV8	RHTO_00027	4.861520113327029e-07	3.4564743478489894e-07
M7XPW4	RHTO_00397	4.802536248014218e-07	4.4397800871452783e-07
M7XX52	RHTO_05003	4.815775096122977e-06	6.201029200704894e-06
M7X2C9	RHTO_04665	1.4006866670099169e-06	1.3046756999159374e-06
M7WK24	RHTO_02453	1.0189388623817072e-06	7.970079542826722e-07
M7XV63	RHTO_06137	1.1646610416125088e-07	9.487477772002983e-08
M7XUZ4	RHTO_06072	5.123754571051217e-07	4.668518754829547e-07
M7XJ27	RHTO_03712	5.068431132082793e-07	4.5128275666452805e-07
M7XE10	RHTO_06481	1.0044210522696356e-06	8.8269292526408e-07
M7WX26	RHTO_02900	2.2367712084003204e-07	2.163403570526693e-07
M7XHC0	RHTO_07601	1.380941677150934e-06	1.4744442990071787e-06
M7WUY9	RHTO_01105	1.4704360483516217e-05	1.1041309707725318e-05
M7XTZ4	RHTO_06757	5.351630494705383e-07	4.892286903953693e-07
M7XKD8	RHTO_02581	1.5825595550634744e-06	1.7742146364666855e-06
M7WDZ0	RHTO_05740	1.3777111699786533e-06	2.1182470131986305e-07
M7WGP2	RHTO_04142	6.319987199568258e-07	5.769559552019071e-07
M7XLJ5	RHTO_04924	3.921335786213161e-07	3.023425110361736e-07
M7WKR4	RHTO_01947	2.9033381385464263e-07	2.5658718209289627e-07
M7XKF7	RHTO_02596	4.537213823340017e-07	
M7XYP9	RHTO_03162	4.4658681079621483e-07	4.0690364792366404e-07
M7XID1	RHTO_07378	2.161515497610801e-07	3.0742626269026784e-07
M7X0E8	RHTO_07319	2.2803997016791585e-06	1.727169581626732e-06
M7X0I8	RHTO_07354	7.498357362991745e-07	6.949128963423641e-07
M7XQ05	RHTO_01032	1.7464519733573732e-06	1.5091878179461924e-06
M7X2E8	RHTO_04685	8.294108984777323e-07	8.848663229211477e-07
M7WF31	RHTO_05404	5.341766088272096e-07	4.6127810827389385e-07
M7WT77	RHTO_06811	1.0264675304149434e-06	9.915583057007394e-07
M7WPB5	RHTO_00661	4.5717410257564874e-07	4.408536695436375e-07
M7WUF2	RHTO_06216	1.79442001263437e-06	1.4456182995788201e-06
M7WWD6	RHTO_00685	8.549062695988441e-07	7.969921979625169e-07
M7XGU2	RHTO_07436	2.7643267414270845e-06	2.414624553074149e-06
M7WS36	RHTO_02150	7.690349920255265e-07	6.484574642883006e-07
M7X709	RHTO_04465	1.3496023025437593e-07	1.504412790543155e-07
M7WVZ3	RHTO_01240	3.1243756704070846e-06	2.721909702226513e-06
M7X4M5	RHTO_05727	5.767910425077952e-07	5.495311781169601e-07
M7WNU6	RHTO_04246	1.6564825301043656e-06	1.5147234492606597e-06
M7X7A8	RHTO_04334	3.9101267348818645e-06	5.4295880555307035e-06
M7WI54	RHTO_03701	1.0478593426582904e-06	9.918046704412446e-07
M7WJ97	RHTO_06700	7.166805159110291e-07	8.46881411801041e-07
M7X2J2	RHTO_06309	2.4634001036765645e-07	2.1949707782931443e-07
M7WPL3	RHTO_00771	9.330796987654143e-07	8.809668548256971e-07
M7WKA4	RHTO_05883	5.28423944409547e-07	4.5016446961211176e-07
M7WS43	RHTO_02272	8.510522860282375e-07	6.439036569987874e-07
M7XW07	RHTO_04606	1.8959351515144989e-06	1.7311146816757271e-06
M7XN52	RHTO_01683	1.368653784373203e-07	1.2309996653477324e-07
M7XML8	RHTO_01884	3.9274834073796785e-07	3.6029310089984257e-07
M7WFY9	RHTO_04519	8.277095241741333e-07	7.188857173330236e-07
M7WW26	RHTO_04957	4.332745330308019e-07	3.4850383297028805e-07
M7XIH3	RHTO_06738	8.044349631976941e-07	7.029147437349201e-07
M7X7T4	RHTO_04244	5.927019301220847e-06	5.7810813517863196e-06
M7X7H5	RHTO_04149	3.466665856142719e-06	4.819764787927765e-06
M7XFZ0	RHTO_08097	4.470320989492453e-07	4.0332343465853117e-07
M7WUS2	RHTO_06336	1.0204235689839492e-06	9.598233184378618e-07
M7XF80	ADI1	1.4154002390648342e-06	1.475029500545796e-06
M7WKS2	RHTO_05739	1.5917132711136862e-07	7.563630371638183e-07
M7X6B9	RHTO_00058	2.0875089901577204e-07	1.92276362444713e-07
M7X413	RHTO_02808	2.6372001154787507e-06	2.4612646374233348e-06
M7X2S0	RHTO_04583	4.823255204822495e-07	4.149846210441191e-07
M7XYK4	RHTO_03106	3.803085517649876e-06	3.918535335273648e-06
M7X982	RHTO_03470	1.0913055559578998e-06	1.5855931815485128e-06
M7WS69	RHTO_07146	1.3337150846526493e-05	1.3533143993872192e-05
M7WG12	RHTO_04549	2.782304809627964e-06	2.4779048090336785e-06
M7WS33	RHTO_02643	4.96542944820141e-07	4.4120468295819215e-07
M7WXT6	RHTO_07761	1.026556709662605e-06	8.589933238899954e-07
M7X4M9	RHTO_03004	8.269363087252265e-08	1.4377885500306465e-07
M7XPM3	RHTO_00287	4.740356949362272e-07	3.94388830169885e-07
M7WR46	PRT1	2.3074418897529482e-07	2.0940580091878262e-07
M7WLQ1	RHTO_05685	5.976742527735901e-07	5.387576596009767e-07
M7XJ70	RHTO_07003	4.7286350251428263e-07	4.489561534712916e-07
M7XLB3	RHTO_02143	2.9961023576559176e-07	2.897438220609054e-07
M7X8P7	RHTO_03847	7.08186564975678e-07	5.558405738145515e-07
M7WUQ8	RHTO_06321	7.322249369074979e-07	7.731004809655055e-07
M7WEP1	RHTO_05460	7.0607925321309105e-06	7.261371115631848e-06
M7X5S2	RHTO_03169	9.35264576295737e-06	1.6109121367019324e-05
M7XPD6	RHTO_00167	9.513960720078968e-07	7.482240211527771e-07
M7XCN1	RHTO_01599	1.5203268509074308e-07	1.4107364266946626e-07
M7XKJ8	RHTO_04577	9.498802280639756e-06	1.0039561866159527e-05
M7XJQ5	RHTO_06113	1.59691912070878e-06	1.6504861131561254e-06
M7WV38	RHTO_01166	2.6051639774743513e-06	2.1777639871657534e-06
M7WFT8	RHTO_05209	9.438632415790589e-07	7.935214234158417e-07
M7XAV4	RHTO_02178	8.755044719607201e-07	6.996461446789813e-07
M7WRB3	RHTO_07439	1.5155854219794344e-07	1.3136857518741934e-07
M7WIL9	RHTO_03603	1.438712397547694e-06	1.2078517704970894e-06
M7WCM1	RHTO_06672	1.0185020616945587e-07	8.718692030756367e-08
M7XMD3	RHTO_01784	2.2395987805238576e-06	2.2932543800835914e-06
M7XYH2	RHTO_03066	4.34529133305175e-07	4.64850769792251e-07
M7WSH3	RHTO_02257	4.1441414934698284e-07	3.867910022094935e-07
M7WYH6	RHTO_07775	4.0029438769336044e-07	3.5419725916094594e-07
M7WTG7	RHTO_06921	4.3239298353361767e-07	3.8318202147056666e-07
M7XTB2	RHTO_07202	1.6555705238882582e-06	1.5714916368925718e-06
M7WYF4	RHTO_00085	4.963792742623768e-06	4.628836619931024e-06
M7WF27	RHTO_05399	9.882228586666624e-06	1.016148633804812e-05
M7XUU6	RHTO_06022	2.5700061630862264e-07	2.277663845104224e-07
M7WXU2	RHTO_03166	6.386073270257087e-06	7.452461160900907e-06
M7XYL6	RHTO_03121	1.3787266245462848e-06	1.413134222260128e-06
M7XSU5	RHTO_07625	2.7203967860694493e-06	3.0688935757864934e-06
M7X0T7	RHTO_06769	7.41284171228245e-08	6.617380472783838e-08
M7WIQ2	RHTO_03321	8.804618706871661e-07	4.3901706183800903e-07
M7XVT2	RHTO_06352	5.140815265809993e-07	4.509972545215671e-07
M7XDG9	RHTO_01496	2.2368024782874206e-07	1.9675497337121436e-07
M7WI10	RHTO_03656	9.868040612590464e-07	9.386769528920815e-07
M7WYB0	RHTO_07700	8.724844163288761e-08	7.255467833557659e-08
M7XMJ0	RHTO_01849	4.931674197965194e-07	4.2986304690915386e-07
M7WK23	RHTO_06449	1.2893819194902123e-06	1.1343964271302929e-06
M7WRH5	RHTO_02599	1.0023656717512372e-05	1.0811047303885225e-05
M7X6U6	RHTO_04405	1.0863902672922782e-07	8.119139451755484e-08
M7X9H8	RHTO_03600	1.941513497972531e-06	1.5383801856869496e-06
M7XK44	RHTO_03457	2.3511859202957477e-06	1.99254524940664e-06
M7WXY7	RHTO_08068	2.3554163352195276e-06	2.025653783679192e-06
M7X3E8	RHTO_06625	2.5153594615946488e-06	2.069473142339137e-06
M7X1C7	RHTO_06125	4.471920507965818e-07	4.0976130132575404e-07
M7XLS6	RHTO_05039	5.7354451147517194e-08	4.736114564018753e-08
M7WYK1	RHTO_00125	1.7742013672221374e-06	1.8679248702823988e-06
M7WKZ4	RHTO_05912	8.38810023465572e-07	6.491882030921477e-07
M7X7J6	RHTO_00498	1.0006155426122444e-06	9.31573221706618e-07
M7XII4	RHTO_06748	1.4165631602084198e-06	1.381515458295083e-06
M7X6S6	RHTO_00178	9.046588743265014e-06	9.080471080034145e-06
M7XN47	RHTO_01678	1.0909368077713988e-06	7.805400298413222e-07
M7XBR4	RHTO_02070	5.299443440601538e-06	5.122523938800371e-06
M7XKT4	RHTO_04673	5.898497752531691e-07	5.747648777302549e-07
M7WCJ7	RHTO_06682	3.837597070286982e-07	2.7949417019560115e-07
M7WVK0	RHTO_04801	3.307739357690761e-07	
M7XXS3	RHTO_02800	1.153813849264479e-06	1.0108005013014981e-06
M7X4F7	RHTO_05801	4.785951481974409e-07	4.342518620053652e-07
M7X6G0	RHTO_00369	4.156911306607861e-07	3.591302222387481e-07
M7XP66	RHTO_01208	9.884614504903396e-07	9.715590200914664e-07
M7WX90	RHTO_00759	2.114541984988909e-06	2.0156337876874325e-06
M7XNG2	RHTO_01370	1.5294526025875249e-07	1.570902279181867e-07
M7X3A8	RHTO_04971	9.990193951364913e-07	9.407516170712272e-07
M7XLT9	RHTO_02024	6.195656089751231e-06	5.606049396399747e-06
M7WJU4	RHTO_06526	2.5466028446906114e-06	2.796606425649708e-06
M7WQL8	RHTO_03597	1.1924608137751283e-07	9.942629162868112e-08
M7WW82	RHTO_00625	3.182761296323381e-07	2.1247235311902405e-07
M7WFA3	RHTO_05270	2.6530983673515044e-06	3.3914923613968864e-06
M7WZC3	RHTO_00425	7.654465892555314e-07	7.753510527722952e-07
M7XI91	RHTO_03906	1.5277527616352525e-07	1.3026403056637833e-07
M7X456	RHTO_02848	7.596576880820107e-07	6.143513664787383e-07
M7WUN0	RHTO_01398	1.5339882363336156e-07	1.4485604723038425e-07
M7XN72	RHTO_03087	2.1858677920828578e-06	1.523199032431511e-06
M7WEK6	RHTO_05594	2.5209134734620534e-06	2.428891360084474e-06
M7XJT3	RHTO_03342	1.0375430764736288e-06	7.858365198186924e-07
M7WPA0	RHTO_00641	6.14034859310819e-07	4.2204422623278537e-07
M7WJN6	RHTO_02645	4.279774290745492e-07	3.272624568512441e-07
M7X2D0	RHTO_06239	1.310773107869409e-06	1.2606441701242684e-06
M7WVZ0	RHTO_04912	1.5231399667525805e-06	1.248597398805778e-06
M7WFU6	RHTO_05219	1.0881545192845322e-06	8.990228076118672e-07
M7WLM7	RHTO_05338	3.892460236832346e-07	3.861579062211019e-07
M7XPI5	RHTO_00237	7.026671530317321e-07	5.912169498958058e-07
M7XPD8	RHTO_00172	3.310800748904422e-06	3.2214331127567134e-06
M7XP52	RHTO_00112	5.845705679602122e-07	8.621102081839058e-08
M7X6U4	RHTO_00203	5.914436167395052e-07	8.82513898840373e-07
M7XNM9	RHTO_03258	6.563098879107477e-06	5.253143318132816e-06
M7WW73	RHTO_01090	4.2749348643810936e-08	5.0877653670838394e-08
M7XZN3	RHTO_00221	2.831699291534905e-07	2.4948902196748314e-07
M7WH48	RHTO_04054	3.931470268889356e-06	3.7322611935562245e-06
M7XD79	RHTO_06693	1.2608077819468755e-06	8.720487680076727e-07
M7X6U8	RHTO_00208	2.333791056902352e-07	2.186393598113064e-07
M7X332	RHTO_07066	2.556912814396833e-06	2.621345795778743e-06
M7XIX9	RHTO_06898	1.995630549872507e-06	1.7610402718887906e-06
M7WYG4	RHTO_07765	4.553173987988455e-07	3.528091828017875e-07
M7XXT6	RHTO_02815	3.7450464068303744e-07	3.27719560288924e-07
M7WM80	RHTO_05523	9.472149310515727e-07	9.04279617138482e-07
M7WJ06	RHTO_03406	6.207085697457041e-07	5.353090533736117e-07
M7WWU9	RHTO_00855	1.809900147907705e-07	1.8533313427494792e-07
M7XMW0	RHTO_01583	8.049829288976797e-07	7.414568315404064e-07
M7WYD3	RHTO_07730	3.283419148744462e-06	3.0574203621606865e-06
M7WT26	RHTO_02087	1.53849021917781e-07	2.0861485840804495e-07
M7WYS5	RHTO_07881	3.6646118194333575e-06	4.419054679194873e-06
M7WNN9	RHTO_04196	1.515550736884262e-07	1.3046180743961646e-07
M7WUV0	RHTO_01493	8.19457830078081e-08	8.474880364681711e-08
M7X6W7	RHTO_04425	2.715220312393226e-07	2.1043123537674566e-07
M7WQD3	RHTO_08080	2.0800389004848506e-06	1.8316410795373274e-06
M7XKU3	RHTO_04683	1.1496101403052975e-06	1.01918473878414e-06
M7X3Q0	RHTO_04905	3.4551765207635815e-06	3.51450567286154e-06
M7WS84	RHTO_02277	3.0988061430761777e-07	3.017397027710239e-07
M7WUR2	RHTO_01443	9.697480317015512e-08	7.798879399515036e-08
M7WZ66	RHTO_07472	2.1224026446458623e-08	1.767647431209275e-08
M7WTT0	RHTO_01735	3.3504291108363157e-07	3.205656492174573e-07
M7XCY6	RHTO_01709	8.632756066285892e-07	7.909448590187465e-07
M7X5E3	RHTO_03027	4.7504700069990283e-07	4.583214221824324e-07
M7XGU4	RHTO_04535	1.2827066152234168e-06	1.0894642105020441e-06
M7WLX6	RHTO_05582	2.6050165564728802e-08	8.01114626051868e-09
M7X0E7	RHTO_06810	1.5420020437758978e-06	1.2388839989015254e-06
M7WXF3	RHTO_03020	4.7236262839244956e-07	4.728283793243798e-07
M7XN46	RHTO_03057	1.0981211753926882e-06	9.475968411916308e-07
M7WZD3	RHTO_07185	2.605764722174805e-07	2.2047487104662652e-07
M7XAL7	RHTO_02385	2.7805968507353094e-07	3.5645135645656583e-07
M7XAQ2	RHTO_02430	3.6312114689680208e-06	2.8520689308693755e-06
M7WQ90	RHTO_08045	9.270401385731621e-07	9.129027795986531e-07
M7XJC1	RHTO_06008	6.163072824686233e-07	5.726150222884535e-07
M7WJX8	RHTO_02388	1.6139588754494292e-07	1.2815299815621388e-07
M7XUQ1	RHTO_07027	5.2768363636132585e-06	5.887705523716648e-06
M7WMQ2	RHTO_01434	5.260096209457885e-06	6.183684328597663e-06
M7XCG8	RHTO_01529	8.419021735939788e-07	8.280386995575219e-07
M7XB86	RHTO_02309	8.392223692199897e-07	6.423835701536686e-07
M7X2F3	RHTO_04690	1.2000200919435137e-06	1.133009724125642e-06
M7X5A2	RHTO_02978	1.19749566993275e-07	1.1199710497279252e-07
M7WHP5	RHTO_03800	1.257880700930556e-07	1.0990288403417631e-07
M7WQH5	RHTO_08115	1.6370605051381536e-08	1.306883831996415e-08
M7WQC9	RHTO_03472	7.241173442756514e-07	8.471520617928194e-07
M7WN48	RHTO_05192	3.5766641864040146e-07	2.918499882807864e-07
