uniprotID	GeneName	REF_048_1	REF_048_2	REF_048_3
M7XES4	RHTO_01078	2.0661569438734094e-07	2.3169116331709972e-07	1.7163987184378172e-07
M7WX41	RHTO_02915	6.433546285304453e-09	6.028083942910141e-09	9.12748230039934e-09
M7XND1	RHTO_03157	0.0	3.4154979282663187e-08	0.0
M7X6T2	RHTO_00504	0.0	0.0	0.0
M7WRT6	RHTO_02371	0.0	0.0	0.0
M7XGW7	RHTO_04374	3.2093498320131703e-08	2.55100026005862e-08	0.0
M7WRW9	RHTO_02583	2.21891615554729e-08	1.6328133109453172e-08	2.039478423912661e-08
M7WNV3	RHTO_04309	1.8318950432132894e-08	1.511759231105488e-08	8.955369921529192e-09
M7WUU8	RHTO_01700	4.311185223427732e-08	3.988606424407874e-08	3.7998189695374515e-08
M7XX18	RHTO_04963	0.0	0.0	0.0
M7WL40	RHTO_05822	0.0	6.152862188374891e-09	6.2140059145112035e-09
M7WLS4	RHTO_05710	5.260232344126914e-08	4.5049633986375474e-08	6.125222251194873e-08
M7X5T1	RHTO_03179	0.0	2.338267261297013e-08	2.3084389341862658e-08
M7X060	RHTO_07229	1.4089606964867144e-08	0.0	1.7736772502292138e-08
M7X5P7	RHTO_00084	6.990813439017424e-07	3.452096991467948e-07	3.614078988636399e-07
M7WXT9	RHTO_08023	0.0	0.0	0.0
M7WKQ9	RHTO_01942	0.0	0.0	9.401746586947335e-10
M7X3V4	RHTO_04945	0.0	3.934919974492281e-09	3.426513493449462e-09
M7WNC8	TRM5	9.936616296419455e-08	9.533325936573685e-08	1.0301221718071652e-07
M7WWA1	RHTO_00650	0.0	0.0	0.0
M7WQ64	RHTO_03725	3.5169139977196416e-07	2.8832618173683127e-07	2.923162231858959e-07
M7XI54	RHTO_04110	0.0	0.0	3.0799622347748427e-08
M7XJG3	RHTO_06043	8.938327944818272e-09	7.813887185981802e-09	1.0030192855066138e-08
M7X1N3	RHTO_06029	1.3693949051726763e-07	0.0	1.4643388546383977e-07
M7XT88	RHTO_07177	1.4436134702401673e-06	1.5276296595780391e-06	1.5168653893194601e-06
M7WU99	RHTO_01931	7.362365132678779e-09	6.918385998113085e-09	7.1763581821048905e-09
M7WMW7	RHTO_04412	0.0	0.0	0.0
M7WM31	RHTO_05468	7.2267431874980195e-09	4.290911539332848e-09	6.924720333357792e-09
M7XLA4	RHTO_04838	5.106570474280679e-08	5.4557012081990097e-08	9.156440629642825e-08
M7XKY7	RHTO_04723	9.645638724950147e-08	4.53536720259555e-08	6.431262500100468e-08
M7WPE7	RHTO_00701	9.837195784749157e-08	1.1102151586926145e-07	9.702806624389732e-08
M7WSA6	RHTO_02359	0.0	0.0	0.0
M7WYZ1	RHTO_00270	6.056590636988834e-07	6.243105130090783e-07	6.912541650007455e-07
M7XKZ8	RHTO_04733	3.446637707463525e-08	3.121214707749781e-08	0.0
M7WZU2	RHTO_07084	7.782083288633698e-08	9.738714249193051e-08	7.798820900240777e-08
M7WUT3	RHTO_01473	1.7246890962648498e-08	1.4464783229320017e-08	1.7722963703717954e-08
M7WQ16	RHTO_03680	0.0	0.0	1.875831937612016e-08
M7XD36	RHTO_07388	3.6736489984444986e-09	0.0	0.0
M7XRX5	RHTO_07849	1.3802647054757005e-08	1.6085840637921306e-08	0.0
M7WMI2	RHTO_05437	1.580627061273696e-08	1.986126987244884e-08	2.9907284417703355e-08
M7XDY1	RHTO_01244	0.0	0.0	0.0
M7WSD7	RHTO_07221	2.733175105818728e-08	2.585724367074188e-08	2.8056521030620834e-08
M7X3G8	RHTO_05046	0.0	0.0	1.090885516172297e-08
M7WW16	RHTO_01035	1.1930188780954961e-06	1.1903061418852312e-06	1.1952536132309183e-06
M7X664	RHTO_00013	0.0	0.0	0.0
M7WPR6	RHTO_00816	0.0	0.0	4.296906631202971e-08
M7XCL8	RHTO_01584	0.0	5.494549474530048e-09	1.1105839167783845e-08
M7WPH2	RHTO_03769	7.574044665508934e-08	7.801830182055922e-08	5.842439311902728e-08
M7WTT3	RHTO_06006	7.990796344849746e-09	9.227661532580717e-09	7.537893983694269e-09
M7WQ19	RHTO_07980	6.481582626561603e-09	6.741722248036892e-09	9.342496285961335e-09
M7WHL0	RHTO_03765	2.6728517182883757e-09	3.1241120668165514e-09	0.0
M7XX96	RHTO_05058	8.587720667195079e-08	7.592994484520716e-08	7.080789520817608e-08
M7XFD3	RHTO_00828	1.4018590680923949e-09	1.7851989727256118e-09	0.0
M7WU91	RHTO_01701	1.2152919272574475e-08	1.2557646119398734e-08	0.0
M7WIA1	RHTO_03751	0.0	0.0	0.0
M7XL33	RHTO_04768	1.2070831267269405e-08	0.0	2.8736169057435585e-08
M7X3S8	RHTO_04915	9.49855847117182e-09	1.1728877960772407e-08	1.1048143444674364e-08
M7XXJ2	RHTO_02709	2.423212859619388e-07	1.8480565531498134e-07	2.816655318600728e-07
M7WRQ9	RHTO_02340	1.500587226723302e-07	1.5293918736939325e-07	0.0
M7XF86	RHTO_00783	1.2267349836626054e-08	1.069552723021945e-08	9.409314398462583e-09
M7XT83	RHTO_07172	3.653035285771994e-08	8.844386685104718e-09	3.329136803190251e-08
M7XPK9	RHTO_00902	5.413677360205672e-09	6.458301024885354e-09	2.961908795411201e-09
M7WCH9	RHTO_07063	0.0	0.0	0.0
M7WR45	RHTO_07898	3.3784428073940865e-08	4.9045569452026246e-08	5.7577129871896294e-08
M7WKD8	RHTO_05918	0.0	0.0	0.0
M7WSX0	RHTO_02037	0.0	0.0	0.0
M7XA52	RHTO_02562	0.0	2.96771593494079e-08	3.608741747063377e-08
M7WKK0	RHTO_02323	0.0	0.0	0.0
M7WKF4	RHTO_05933	0.0	0.0	0.0
M7WVJ7	RHTO_04796	0.0	0.0	0.0
M7XGM2	RHTO_07895	2.2271655874703593e-08	1.8094976501695818e-08	3.363473981055728e-08
M7X1S3	RHTO_06245	0.0	0.0	1.330501311119094e-08
M7WKT4	RHTO_05976	0.0	0.0	3.0704817339822553e-07
M7WW49	RHTO_01060	0.0	0.0	0.0
M7XF59	RHTO_00753	0.0	0.0	2.1806803339858856e-09
M7X6I7	RHTO_05211	8.616047577620457e-08	6.951497122048316e-08	9.364306693211612e-08
M7X4T8	RHTO_05782	1.933807774966675e-09	0.0	0.0
M7XZA6	RHTO_00081	3.1674987735922222e-09	0.0	3.999948747888926e-09
M7XHJ5	RHTO_07098	4.6229303817249445e-09	0.0	0.0
M7WUL3	RHTO_01378	0.0	6.565382934840048e-08	6.262422902018877e-08
M7WNX1	RHTO_04018	1.32306061962466e-08	0.0	0.0
M7WWB6	RHTO_05067	1.5662531835854661e-07	0.0	0.0
M7WXD9	RHTO_00814	0.0	0.0	0.0
M7WXR2	RHTO_07731	3.936722807930829e-07	3.3095426403259043e-07	0.0
M7WR30	RHTO_07883	1.073180208861681e-07	1.0663488991768511e-07	1.23581673595148e-07
M7WZY6	RHTO_07144	0.0	0.0	0.0
M7XGN6	RHTO_05220	6.162343996678988e-08	1.0173196647295901e-07	1.3819721962580605e-07
M7WXZ7	RHTO_08078	4.6029123118357645e-08	0.0	3.861448687936911e-08
M7XLB6	RHTO_02140	0.0	0.0	0.0
M7WYG0	RHTO_00090	8.296383179329787e-09	2.4112885399470444e-08	2.925188376386658e-08
M7XDJ5	RHTO_01526	0.0	0.0	0.0
M7XXP6	RHTO_02770	0.0	0.0	0.0
M7XI23	RHTO_04070	1.064899233514899e-07	7.474269383375284e-08	2.436502815522259e-08
M7WP07	RHTO_04370	0.0	1.0012668044491525e-07	0.0
M7WY60	RHTO_08118	3.027452377102963e-07	2.200893859857302e-07	2.1398133359609582e-07
M7WVZ9	RHTO_01015	3.2001043553271533e-07	2.617113327111124e-07	3.6731633509552936e-07
M7WPP7	RHTO_04122	0.0	0.0	3.139300575222775e-08
M7X9K4	RHTO_03318	0.0	1.8276241140776406e-07	2.2851418998810385e-07
M7XE92	RHTO_00893	9.923959853036826e-09	9.417843362117333e-09	9.914365019451345e-09
M7XIB1	RHTO_07358	0.0	0.0	0.0
M7WXC9	RHTO_02990	0.0	0.0	9.546537603637892e-08
M7WSR0	RHTO_07346	1.519030138499041e-07	0.0	1.6101227352350352e-07
M7WLB6	RHTO_05583	0.0	0.0	3.6493278723994012e-09
M7WYX8	RHTO_07608	0.0	0.0	2.0439835269005394e-09
M7WWX0	RHTO_01089	6.059316370281541e-08	6.778209850213663e-08	5.8115038047856885e-08
M7X4W7	RHTO_02873	4.330743161837877e-08	6.164856810973389e-08	0.0
M7WVL2	RHTO_00890	3.0211487309845563e-08	6.0153151645811634e-09	1.1243030361624501e-07
M7X727	RHTO_00298	4.424878064690047e-09	3.918613774280989e-09	5.07893610953053e-09
M7WUG6	RHTO_01590	1.0893892359092114e-09	5.769916570511299e-10	1.2538877180314597e-09
M7WJQ5	RHTO_06537	1.4494193332425332e-08	1.075766036012161e-08	0.0
M7X3I4	RHTO_05066	3.1087922190951675e-08	2.8151199365957675e-08	2.8381906202545247e-08
M7WRT8	RHTO_02376	0.0	0.0	0.0
M7XPT4	RHTO_00362	5.015631663333369e-08	0.0	0.0
M7XND7	RHTO_03163	1.5026696038676627e-07	9.356523838878842e-08	1.3522815926860491e-07
M7XET2	RHTO_01088	0.0	0.0	0.0
M7X2P2	RHTO_06374	1.217932080382321e-08	1.2890674757383567e-08	1.4275391607919667e-08
M7XBT5	BNA5	2.5475109568088586e-08	0.0	2.722127197787937e-08
M7WYH3	RHTO_07478	1.6671691025181375e-07	1.403427806475211e-07	1.3586848457904423e-07
M7WX37	RHTO_08004	1.1572683542795084e-08	1.0674690783170794e-08	0.0
M7WVK8	RHTO_04811	0.0	0.0	0.0
M7XK66	RHTO_02516	3.708434542538214e-09	3.20349698739087e-09	0.0
M7XGP3	RHTO_07915	2.2816775099600903e-08	2.5372987850611398e-08	2.580522612871758e-08
M7WJL4	RHTO_06578	0.0	0.0	5.055841938520896e-09
M7XF06	RHTO_05791	0.0	5.33593442675018e-08	0.0
M7WL79	RHTO_05716	1.553611309539662e-07	1.3071043875220955e-07	1.6082435952901722e-07
M7WTK8	RHTO_02081	0.0	0.0	0.0
M7XFA2	RHTO_00798	0.0	3.6499896763914546e-08	0.0
M7WKG6	RHTO_05798	0.0	0.0	4.005742014593996e-09
M7WWE6	RHTO_05102	0.0	0.0	0.0
M7XQS3	RHTO_00852	0.0	6.788693101827165e-10	8.730975909716309e-10
M7WNN3	RHTO_04456	0.0	0.0	0.0
M7X553	RHTO_03195	7.960414293761307e-09	9.102483933959673e-09	1.3817762417003287e-08
M7WTQ5	RHTO_07031	1.7114738405736968e-08	7.636730887442244e-08	0.0
M7X6V7	RHTO_00218	1.2368629956317319e-08	0.0	1.8541613789130553e-08
M7XZ89	RHTO_00061	5.593362668471931e-08	4.6720517660695294e-08	3.6898921409269806e-08
M7XU04	RHTO_06767	1.0904535093412278e-07	7.186127108557733e-08	0.0
M7WJA5	RHTO_02525	0.0	0.0	0.0
M7WEN3	RHTO_05450	0.0	0.0	0.0
M7WQU3	RHTO_03375	0.0	0.0	0.0
M7WX73	RHTO_00739	2.720128656276274e-09	2.2007230939017896e-09	4.52831768400985e-09
M7WGI1	RHTO_04316	0.0	0.0	0.0
M7WJA0	RHTO_02520	5.0227784078761076e-08	2.967918645550144e-08	2.6490558763333833e-08
M7WXN0	RHTO_03095	0.0	0.0	1.9533811740247715e-09
M7XMT4	RHTO_01553	1.2255698396858836e-07	1.1640913119284292e-07	1.0973648924941744e-07
M7X5I7	RHTO_03083	1.2676317317004324e-08	1.1104227348243997e-08	7.995214332777733e-09
M7Y0H8	RHTO_00511	2.401118218485318e-08	2.5061494443366347e-08	2.2487596322470856e-08
M7WKR2	RHTO_05951	0.0	9.167529269897511e-09	9.64631201712902e-09
M7XLD9	RHTO_02275	0.0	4.9148491747038774e-08	0.0
M7WNU3	RHTO_00956	7.394481957150856e-09	5.85713071023106e-09	7.177714020713324e-09
M7WQ37	RHTO_03700	1.4978781023303107e-06	5.647783264462011e-08	1.7097370387073752e-06
M7XNS9	RHTO_01480	4.2032164751344807e-07	5.12347499026495e-07	7.448307539675322e-07
M7WED6	RHTO_05697	0.0	0.0	0.0
M7XS41	RHTO_07914	0.0	0.0	0.0
M7X462	RHTO_02853	1.3493652914998518e-07	1.0522429140303596e-07	9.827932572730655e-08
M7WG99	RHTO_04453	4.419567750326618e-08	2.7049107185074006e-08	7.1489497044267535e-09
M7XD41	RHTO_07067	5.248796575508243e-08	0.0	0.0
M7WCQ6	RHTO_06656	0.0	5.331988570719628e-07	4.999640231963684e-07
M7XUR8	RHTO_07047	4.383479769355378e-09	0.0	4.079345513932703e-09
M7WXF9	RHTO_08089	5.01017883197157e-07	3.3638570796953525e-07	5.621045314387215e-07
M7WUV6	RHTO_06371	7.321721114190323e-07	6.669671177493729e-07	6.309444534275884e-07
M7XIS0	RHTO_06823	0.0	3.059501628454495e-09	0.0
M7WDW9	RHTO_05720	7.293563888675698e-09	0.0	1.0457345226878064e-08
M7WZW6	RHTO_07360	1.9845415748743435e-07	1.832347156965204e-07	2.591590565383754e-07
M7WEL0	RHTO_05599	0.0	0.0	0.0
M7WE73	RHTO_05647	1.0762876383285132e-05	0.0	1.138252972686155e-05
M7WGC9	RHTO_04261	6.056848626277003e-08	8.688159507379288e-08	6.744392063723895e-08
M7X8T5	RHTO_03627	1.4339371883664733e-08	1.8770857599457463e-08	0.0
M7X387	RHTO_04754	0.0	0.0	0.0
M7WI34	RHTO_03681	1.894258894522916e-08	1.8175155871948275e-08	1.8329105062692404e-08
M7XH78	RHTO_04282	4.7060839985143796e-07	0.0	5.149567116042203e-07
M7WKU8	RHTO_05991	3.833829654997577e-08	5.1862547892618894e-08	3.484456035668097e-08
M7X3W4	RHTO_02757	0.0	4.3710993797957944e-08	0.0
M7WGP6	RHTO_04147	1.1505349908586357e-07	1.3197669248933772e-07	0.0
M7WT33	RHTO_02306	8.915331714589928e-09	1.1233865181859577e-08	1.215541864623607e-08
M7WYB3	RHTO_00045	2.9077998217194527e-08	2.6555035750872493e-08	0.0
M7XSI3	RHTO_07535	7.594335923539988e-08	6.844491277151586e-08	0.0
M7XAM6	RHTO_02395	2.993895444059847e-08	2.427344285929959e-08	3.1578602200000354e-08
M7XXT3	RHTO_02810	0.0	0.0	0.0
M7WV81	RHTO_01387	3.752340033172725e-08	3.9108929558474415e-08	0.0
M7WZF5	RHTO_00460	0.0	0.0	0.0
M7X2T4	RHTO_04815	0.0	0.0	0.0
M7X3M8	RHTO_02667	0.0	0.0	0.0
M7XIS4	RHTO_03876	5.480010941915348e-09	6.773435292083197e-09	0.0
M7WRN7	RHTO_02498	0.0	0.0	0.0
M7X601	RHTO_05272	0.0	0.0	0.0
M7WUY8	RHTO_04580	3.389707799830104e-09	3.2652785581821543e-09	0.0
M7XAN3	RHTO_02405	4.205936149503607e-07	4.6320976218821746e-07	6.115809262764214e-07
M7XU72	RHTO_06827	0.0	0.0	7.442885968566199e-10
M7X7E0	RHTO_04364	0.0	0.0	0.0
M7WZ69	RHTO_07110	0.0	0.0	0.0
M7XH16	RHTO_07511	3.0460134912606215e-09	0.0	0.0
M7XBB3	RHTO_02163	0.0	0.0	3.800208581140075e-07
M7WQ59	RHTO_03720	0.0	0.0	4.943456982488195e-09
M7WQI1	RHTO_03547	3.966802536820692e-10	0.0	2.994248190209451e-10
M7XWL1	RHTO_04827	0.0	0.0	0.0
M7XJG0	RHTO_03529	0.0	0.0	0.0
M7XE14	RHTO_06486	0.0	0.0	2.1041710510510266e-09
M7WLL2	RHTO_05519	0.0	0.0	4.668118242896412e-09
M7XYA5	RHTO_02981	1.0144349870128125e-07	7.84101896893289e-08	1.0775467133510188e-07
M7XK76	RHTO_06253	0.0	0.0	0.0
M7WQT1	RHTO_03466	2.2393375140681827e-08	2.400223419209038e-08	1.7435067724901204e-08
M7X5U7	RHTO_05421	0.0	0.0	0.0
M7WNP5	RHTO_00911	7.074890197329515e-08	6.409572307137124e-08	7.991043901336214e-08
M7XN81	RHTO_03097	0.0	0.0	0.0
M7WS57	RHTO_07131	0.0	3.338064393645925e-09	1.741816310677106e-08
M7XQH4	RHTO_00737	0.0	0.0	1.7172261715062758e-09
M7WRK6	RHTO_03434	0.0	0.0	0.0
M7WTS2	RHTO_07051	0.0	0.0	0.0
M7WHH3	RHTO_03971	0.0	0.0	0.0
M7WYI8	RHTO_00115	6.288035989464989e-09	4.377356548232838e-09	8.529337884674059e-09
M7XIF5	RHTO_06723	1.3498421379906026e-08	1.2486057981059705e-08	1.2699877278755636e-08
M7X8U8	RHTO_03643	0.0	0.0	0.0
M7WWM6	RHTO_02743	0.0	0.0	3.0807357913356895e-08
M7X919	RHTO_03723	4.6376729528672463e-07	0.0	0.0
M7WK62	RHTO_05972	0.0	2.972233344044895e-09	3.8204065766878296e-09
M7WMN2	RHTO_05278	0.0	0.0	0.0
M7WM36	RHTO_05473	7.321080138668517e-07	5.197038636176943e-07	0.0
M7WLD6	RHTO_01758	0.0	0.0	0.0
M7WX38	RHTO_00699	0.0	2.575813212476427e-08	4.9032826248490374e-08
M7X4J7	RHTO_02964	0.0	9.150482203214445e-10	0.0
M7WSM4	RHTO_02151	7.021464621657808e-08	0.0	0.0
M7XI63	RHTO_04120	0.0	0.0	0.0
M7WG77	RHTO_04428	0.0	0.0	0.0
M7WKE4	RHTO_05923	2.565607266725601e-08	2.1531429915292603e-08	2.6004771235169966e-08
M7X734	RHTO_04263	1.4297053262535075e-08	1.1604876890044806e-08	1.2446493890293237e-08
M7X0N4	RHTO_06719	3.192691417588572e-09	1.0260765266043382e-08	8.613213042098802e-09
M7X1B9	RHTO_06954	0.0	0.0	9.572305866223374e-10
M7WPA7	RHTO_00651	0.0	0.0	0.0
M7X0P9	RHTO_06734	3.538540616100899e-09	0.0	2.426291149981891e-09
M7WMF2	RHTO_01334	3.404838657406689e-08	0.0	0.0
M7XJJ1	RHTO_03564	0.0	0.0	0.0
M7XPZ8	RHTO_01022	2.6783760828398282e-08	1.7440329531899552e-08	2.5204435264097307e-08
M7WCP5	RHTO_06646	0.0	0.0	0.0
M7WCZ2	RHTO_06538	1.7143809966657782e-08	1.513843739363842e-08	0.0
M7WD39	RHTO_06517	0.0	0.0	0.0
M7WD91	RHTO_06405	0.0	5.819459121365549e-09	7.950738286547726e-09
M7WDA7	RHTO_06425	0.0	0.0	0.0
M7WDB9	RHTO_06440	0.0	2.0450527802810367e-08	2.4547966732714616e-08
M7WDD8	RHTO_05953	0.0	0.0	0.0
M7WDE8	RHTO_05963	5.128407911398427e-09	5.077541693256416e-09	5.741414083067665e-09
M7WDF2	RHTO_05968	0.0	2.2264432225521594e-09	0.0
M7WDI1	RHTO_05998	7.765408670449412e-08	1.6454747726663725e-08	0.0
M7WDK0	RHTO_05884	0.0	0.0	0.0
M7WDK4	RHTO_05889	0.0	0.0	0.0
M7WDP2	RHTO_05929	0.0	0.0	0.0
M7WDS1	RHTO_05819	0.0	0.0	0.0
M7WDT4	RHTO_05834	0.0	0.0	0.0
M7WEN7	RHTO_05455	0.0	0.0	0.0
M7WFL8	RHTO_05159	5.979519475722684e-08	0.0	1.6106276970258156e-08
M7WGD8	RHTO_04271	3.816153329976714e-08	0.0	1.806768195632726e-08
M7WGE2	RHTO_04276	2.2172478760196213e-07	2.0218925295948411e-07	5.1932132010923476e-08
M7WGI6	RHTO_04321	0.0	0.0	0.0
M7WGM4	RHTO_04362	0.0	0.0	0.0
M7X6Z5	RHTO_00263	0.0	0.0	0.0
M7WH56	RHTO_04064	1.529134249983817e-09	0.0	0.0
M7WH84	RHTO_04104	2.798467908781295e-08	8.673464006668891e-08	7.614279646465562e-09
M7WHV1	RHTO_03860	0.0	0.0	0.0
M7WHW1	RHTO_03870	0.0	0.0	0.0
M7WI39	RHTO_03686	2.616115282585736e-09	2.215954179461758e-09	0.0
M7WI67	RHTO_03716	0.0	0.0	0.0
M7WIE8	RHTO_03513	0.0	0.0	0.0
M7WIF6	RHTO_03523	2.2365171548804288e-07	0.0	0.0
M7WIK1	RHTO_03583	0.0	0.0	0.0
M7WIP7	RHTO_03316	0.0	0.0	0.0
M7WIS3	RHTO_03336	7.326280848861414e-09	0.0	0.0
M7WJD9	RHTO_02555	0.0	0.0	1.6619439543538337e-10
M7WJF6	RHTO_02570	1.6913289280714167e-08	0.0	0.0
M7WJM2	RHTO_02630	0.0	0.0	0.0
M7WJP8	RHTO_07391	0.0	0.0	4.30565486737936e-10
M7WJR4	RHTO_06552	0.0	0.0	0.0
M7WJS0	RHTO_06562	1.7321566707657903e-08	0.0	0.0
M7WJV4	RHTO_06459	0.0	0.0	0.0
M7WK18	RHTO_06444	0.0	0.0	0.0
M7WK25	RHTO_06626	2.2637425447836456e-08	4.4127556545147156e-08	6.588226933269723e-08
M7WK44	RHTO_06572	0.0	5.783706360879592e-07	0.0
M7WK65	RHTO_05977	0.0	0.0	0.0
M7WK77	RHTO_05987	0.0	0.0	0.0
M7WKE3	RHTO_06495	0.0	6.590268724726331e-10	1.1886497354420093e-09
M7WKF0	RHTO_06505	0.0	0.0	0.0
M7WKH3	RHTO_05803	4.310193045488613e-08	0.0	0.0
M7WKJ5	RHTO_06478	0.0	0.0	0.0
M7WKS1	RHTO_05961	2.818608823299089e-08	6.4212396043304836e-09	0.0
M7WKX7	RHTO_02008	0.0	4.889451758207116e-08	4.0376626513347055e-08
M7WKZ2	RHTO_02023	0.0	0.0	0.0
M7WL03	RHTO_02033	0.0	0.0	0.0
M7WL54	RHTO_05681	0.0	9.205481135842896e-09	0.0
M7WGM9	RHTO_04367	0.0	0.0	0.0
M7WLP2	RHTO_05353	0.0	0.0	0.0
M7WLS1	RHTO_01923	0.0	0.0	0.0
M7WLS5	RHTO_01928	0.0	0.0	0.0
M7WLW2	RHTO_05413	0.0	2.545368241084071e-09	0.0
M7WLY3	GET1	4.379198984740359e-08	4.2614531295549476e-08	4.8448366336905385e-08
M7WM11	RHTO_05249	0.0	0.0	0.0
M7WM54	RHTO_05493	0.0	0.0	0.0
M7WM75	RHTO_05518	0.0	0.0	0.0
M7WM76	MED17	0.0	0.0	0.0
M7WM96	RHTO_05329	0.0	0.0	0.0
M7WMB3	RHTO_05362	3.0849457813567776e-09	0.0	0.0
M7WMB8	RHTO_05133	0.0	0.0	0.0
M7WMG8	RHTO_05173	0.0	0.0	0.0
M7WMI8	CLP1	0.0	0.0	0.0
M7WMP1	RHTO_01419	0.0	2.3088540021453864e-08	0.0
M7WMS8	RHTO_04559	4.3692217545798827e-08	0.0	0.0
M7WLL7	RHTO_05524	1.682836942719946e-08	3.02217830883964e-08	2.9169133866178146e-08
M7WMW5	RHTO_05132	0.0	0.0	0.0
M7WMW9	RHTO_04417	3.989916808578801e-08	3.1228534261903347e-08	3.32525390520184e-08
M7WMX4	RHTO_01101	0.0	0.0	0.0
M7WMY5	RHTO_04437	0.0	0.0	0.0
M7WMZ3	RHTO_05157	0.0	5.229064650689885e-09	0.0
M7WN63	RHTO_05207	0.0	0.0	0.0
M7WNB0	RHTO_01247	0.0	0.0	0.0
M7WND6	RHTO_01272	0.0	0.0	0.0
M7WNG7	RHTO_04381	0.0	0.0	0.0
M7WNM9	RHTO_04451	0.0	0.0	0.0
M7WNQ4	RHTO_04254	0.0	0.0	0.0
M7WNX3	RHTO_04335	0.0	0.0	0.0
M7WP55	RHTO_04128	6.290853604274252e-08	6.872963065219793e-08	7.625853547491233e-08
M7WP57	RHTO_04175	0.0	0.0	0.0
M7WP61	RHTO_04180	0.0	0.0	0.0
M7WP66	RHTO_04185	0.0	2.561586693537819e-07	1.2710683507097277e-07
M7WP77	RHTO_04195	0.0	0.0	0.0
M7WP92	RHTO_00631	0.0	1.7689922000668163e-09	0.0
M7WPA4	RHTO_04220	6.795247854634291e-10	0.0	0.0
M7WPB2	RHTO_03945	1.5089357276466682e-08	0.0	0.0
M7WPC1	RHTO_03955	0.0	0.0	3.833804438604197e-09
M7WPF3	RHTO_03995	0.0	0.0	0.0
M7WPF6	RHTO_00711	0.0	0.0	0.0
M7WPH5	RHTO_04032	5.10186391920308e-08	0.0	0.0
M7WPK0	RHTO_03799	4.4451117088316426e-08	3.480121969958457e-08	6.726008042361019e-09
M7WPK6	RHTO_03804	0.0	0.0	0.0
M7WPQ7	RHTO_04132	6.912235660361092e-09	5.869752249809108e-09	0.0
M7WPU8	RHTO_03934	0.0	0.0	0.0
M7WPW7	RHTO_03954	0.0	1.5593930067231286e-08	0.0
M7WPY9	RHTO_03979	2.596415000044109e-10	4.4793581463484244e-10	6.89315456644606e-10
M7WQ36	RHTO_03788	0.0	0.0	0.0
M7WQ88	RHTO_03843	0.0	0.0	0.0
M7WQH4	RHTO_03537	1.4783024577874299e-08	0.0	9.707076786134494e-09
M7WQJ9	RHTO_03572	0.0	1.186926052883229e-09	8.468114419120657e-10
M7WQK5	RHTO_08155	0.0	0.0	6.245143186482729e-08
M7WQN2	RHTO_03612	0.0	0.0	0.0
M7WQQ2	RHTO_03744	0.0	0.0	0.0
M7WQR4	RHTO_03340	0.0	0.0	0.0
M7WQT2	RHTO_03365	0.0	0.0	0.0
M7WMV9	RHTO_01514	0.0	0.0	0.0
M7WQX1	RHTO_03501	7.869660863746265e-09	6.751779171189328e-09	7.95731036159302e-09
M7WR32	RHTO_03571	2.8517957337841133e-08	2.563768929842964e-08	3.3585150933311215e-08
M7WR76	RHTO_03304	0.0	0.0	0.0
M7WR95	RHTO_03324	0.0	0.0	1.1939935419351431e-09
M7WRD2	RHTO_03359	0.0	0.0	5.471915967084088e-09
M7WRG8	RHTO_02594	0.0	0.0	0.0
M7WRI0	RHTO_02604	0.0	0.0	0.0
M7WRP0	RHTO_02659	0.0	0.0	0.0
M7WRP2	RHTO_07559	0.0	0.0	0.0
M7WRR4	RHTO_02345	0.0	0.0	0.0
M7WRT3	RHTO_02553	0.0	0.0	0.0
M7WRT9	RHTO_02558	0.0	0.0	0.0
M7WS20	RHTO_07081	4.910597715563009e-08	0.0	0.0
M7WS26	RHTO_02482	0.0	0.0	0.0
M7WS88	RHTO_02164	0.0	0.0	0.0
M7WSB5	RHTO_02370	0.0	7.356868844048563e-09	0.0
M7WSC6	RHTO_02386	0.0	0.0	0.0
M7WSG0	RHTO_07246	0.0	0.0	0.0
M7WSI5	RHTO_07271	0.0	0.0	0.0
M7WSL2	RHTO_07296	0.0	0.0	0.0
M7WSN8	RHTO_01961	0.0	0.0	0.0
M7WSQ3	RHTO_01976	7.170380457819417e-08	0.0	0.0
M7WSR5	RHTO_01987	0.0	0.0	0.0
M7WSR7	RHTO_07351	0.0	1.1504498291907297e-08	0.0
M7WSW6	RHTO_06716	0.0	0.0	0.0
M7WSX8	RHTO_02235	1.2336424168198739e-09	1.009406453976502e-09	0.0
M7WSY6	RHTO_06736	2.8742569269849843e-09	0.0	0.0
M7WSZ4	RHTO_02222	0.0	0.0	0.0
M7WT22	RHTO_02170	2.579915496529238e-07	1.7940113490937678e-07	0.0
M7WT40	RHTO_02202	0.0	0.0	8.316021081853261e-10
M7WT58	RHTO_01950	0.0	0.0	0.0
M7WT66	RHTO_06801	0.0	0.0	0.0
M7WTA8	RHTO_01772	0.0	0.0	0.0
M7WTF3	RHTO_02031	0.0	0.0	0.0
M7WTI5	RHTO_01857	0.0	0.0	0.0
M7WTK2	RHTO_02076	0.0	0.0	0.0
M7WTK6	RHTO_06971	4.627470500268664e-09	0.0	0.0
M7WTR5	RHTO_02121	8.368107685098855e-09	8.399465726061228e-09	9.991445152405508e-09
M7WTW0	RHTO_01771	0.0	7.29194755066374e-09	0.0
M7WTY0	RHTO_06051	1.1923727847033462e-10	0.0	0.0
M7WTZ9	RHTO_06071	0.0	0.0	8.68053279061038e-09
M7WU03	RHTO_01616	0.0	0.0	0.0
